,t_user_id,parsed_date,time
782,85.0,2008-11-26,139601.0
783,85.0,2008-11-27,57956.0
784,85.0,2008-11-28,37442.0
785,85.0,2008-11-29,182313.0
786,85.0,2008-11-30,2992.0
787,85.0,2008-12-01,3150.0
788,85.0,2008-12-02,148723.0
789,85.0,2008-12-03,65738.0
790,85.0,2008-12-04,55324.0
791,85.0,2008-12-05,176928.0
792,85.0,2008-12-06,27078.0
793,85.0,2008-12-07,5162.0
794,85.0,2008-12-08,205486.0
795,85.0,2008-12-09,89622.0
796,85.0,2008-12-10,119700.0
797,85.0,2008-12-11,84544.0
798,85.0,2008-12-12,89466.0
799,85.0,2008-12-14,23802.0
800,85.0,2008-12-15,5185.0
801,85.0,2008-12-16,88586.0
802,85.0,2008-12-17,67939.0
803,85.0,2008-12-18,157569.0
804,85.0,2008-12-19,44229.0
805,85.0,2008-12-21,9046.0
806,85.0,2008-12-22,2696.0
807,85.0,2008-12-23,80812.0
808,85.0,2008-12-24,21919.0
809,85.0,2008-12-25,153714.0
810,85.0,2008-12-26,46692.0
811,85.0,2008-12-27,724.0
812,85.0,2008-12-28,11943.0
813,85.0,2008-12-29,160070.0
814,85.0,2008-12-30,91282.0
815,85.0,2008-12-31,77939.0
816,85.0,2009-01-01,740.0
817,85.0,2009-01-02,62913.0
818,85.0,2009-01-04,67479.0
819,85.0,2009-01-05,14141.0
820,85.0,2009-01-06,86377.0
821,85.0,2009-01-07,61751.0
822,85.0,2009-01-08,91335.0
823,85.0,2009-01-09,8692.0
824,85.0,2009-01-10,1950.0
825,85.0,2009-03-13,1030.0
826,85.0,2009-03-14,198175.0
827,85.0,2009-03-16,1858.0
828,85.0,2009-03-17,92189.0
829,85.0,2009-03-18,2420.0
830,85.0,2009-03-20,410.0
831,85.0,2009-03-21,153247.0
832,85.0,2009-03-22,47992.0
833,85.0,2009-03-23,224783.0
834,85.0,2009-03-24,102063.0
835,85.0,2009-03-26,151332.0
836,85.0,2009-03-27,2725.0
837,85.0,2009-03-29,142134.0
838,85.0,2009-03-31,227677.0
839,85.0,2009-04-01,88212.0
840,85.0,2009-04-02,134876.0
841,85.0,2009-04-03,86542.0
842,85.0,2009-04-04,87452.0
843,85.0,2009-04-05,14048.0
844,85.0,2009-04-06,153214.0
845,85.0,2009-04-07,86812.0
846,85.0,2009-04-08,185816.0
847,85.0,2009-04-09,96837.0
848,85.0,2009-04-10,2530.0
849,85.0,2009-04-11,14570.0
850,85.0,2009-04-12,317975.0
851,85.0,2009-04-13,161155.0
852,85.0,2009-04-14,47700.0
853,85.0,2009-04-15,95401.0
854,85.0,2009-04-16,51598.0
855,85.0,2009-04-18,213072.0
856,85.0,2009-04-19,2065.0
857,85.0,2009-04-20,105802.0
858,85.0,2009-04-21,175252.0
859,85.0,2009-04-22,87222.0
860,85.0,2009-04-24,2650.0
861,85.0,2009-04-25,2215.0
862,85.0,2009-04-26,2475.0
863,85.0,2009-04-27,87257.0
864,85.0,2009-04-28,88602.0
865,85.0,2009-04-29,134888.0
866,85.0,2009-05-02,2628.0
867,85.0,2009-05-03,21788.0
868,85.0,2009-05-04,88699.0
869,85.0,2009-05-06,76364.0
870,85.0,2009-05-07,51479.0
871,85.0,2009-05-08,2534.0
872,85.0,2009-05-09,1566.0
873,85.0,2009-05-10,2250.0
874,85.0,2009-05-12,47060.0
875,85.0,2009-05-14,2235.0
876,85.0,2009-05-15,1355.0
877,85.0,2009-05-16,16850.0
878,85.0,2009-05-17,68535.0
879,85.0,2009-05-19,83083.0
880,85.0,2009-05-20,18382.0
881,85.0,2009-05-21,39521.0
882,85.0,2009-05-22,47756.0
883,85.0,2009-05-23,38375.0
884,85.0,2009-05-24,3794.0
885,85.0,2009-06-11,19896.0
886,85.0,2009-06-13,4931.0
887,85.0,2009-06-14,40838.0
888,85.0,2009-06-15,16651.0
889,85.0,2009-06-17,1165.0
890,85.0,2009-06-18,6525.0
891,85.0,2009-06-19,34101.0
892,85.0,2009-06-20,29373.0
893,85.0,2009-06-22,61841.0
894,85.0,2009-06-23,177261.0
895,85.0,2009-06-24,120836.0
896,85.0,2009-06-25,460.0
897,85.0,2009-06-26,33156.0
898,85.0,2009-06-27,114663.0
899,85.0,2009-06-28,91650.0
900,85.0,2009-06-29,63508.0
901,85.0,2009-07-01,67081.0
902,85.0,2009-07-02,1090.0
903,85.0,2009-07-03,54451.0
904,85.0,2009-07-04,91290.0
905,85.0,2009-07-05,216659.0
906,85.0,2009-07-06,183218.0
907,85.0,2009-07-07,88077.0
908,85.0,2009-07-08,2160.0
909,85.0,2009-07-28,2970.0
910,85.0,2009-07-29,87997.0
911,85.0,2009-07-31,5756.0
912,85.0,2009-08-03,93904.0
913,85.0,2009-08-06,4361.0
914,85.0,2009-08-08,37954.0
915,85.0,2009-08-10,1684.0
916,85.0,2009-08-11,39613.0
917,85.0,2009-08-12,85034.0
918,85.0,2009-08-13,1820.0
919,85.0,2009-08-15,4918.0
920,85.0,2009-08-19,14179.0
921,85.0,2009-08-20,3503.0
922,85.0,2009-08-21,4838.0
923,85.0,2009-08-23,617.0
924,85.0,2009-08-24,43428.0
925,85.0,2009-08-25,2558.0
926,85.0,2009-08-26,103264.0
927,85.0,2009-08-27,96074.0
928,85.0,2009-08-28,91025.0
929,85.0,2009-08-31,169809.0
930,85.0,2009-09-01,79303.0
931,85.0,2009-09-02,31075.0
932,85.0,2009-09-03,914.0
933,85.0,2009-09-04,235463.0
934,85.0,2009-09-07,91493.0
935,85.0,2009-09-08,82777.0
936,85.0,2009-09-09,103174.0
937,85.0,2009-09-10,77267.0
938,85.0,2009-09-11,73639.0
939,85.0,2009-09-12,5100.0
940,85.0,2009-09-13,1926.0
941,85.0,2009-09-14,171603.0
942,85.0,2009-09-15,132077.0
943,85.0,2009-09-16,107559.0
944,85.0,2009-09-17,142345.0
945,85.0,2009-09-18,256789.0
946,85.0,2009-09-20,922.0
947,85.0,2009-09-21,85328.0
948,85.0,2009-09-22,79879.0
949,85.0,2009-09-23,102335.0
950,85.0,2009-09-24,76250.0
951,85.0,2009-09-25,37051.0
952,85.0,2009-09-27,80892.0
953,85.0,2009-09-28,75309.0
954,86.0,2007-04-30,14922.0
955,86.0,2007-05-04,411.0
956,86.0,2007-05-05,423.0
957,86.0,2007-05-06,541.0
958,86.0,2007-05-07,461.0
959,87.0,2007-08-15,685.0
960,87.0,2007-08-16,662.0
961,89.0,2008-04-28,184.0
962,89.0,2008-04-30,87981.0
963,89.0,2008-05-01,87583.0
964,89.0,2008-05-02,784.0
965,89.0,2008-05-03,87675.0
966,89.0,2008-05-05,86467.0
967,89.0,2008-05-06,33298.0
968,89.0,2008-05-07,87778.0
969,89.0,2008-05-08,2034.0
970,89.0,2008-05-09,86664.0
971,89.0,2008-05-10,2266.0
972,89.0,2008-05-11,106564.0
973,89.0,2008-05-17,87592.0
974,89.0,2008-05-18,87193.0
975,89.0,2008-08-01,3688.0
976,91.0,2007-11-26,87481.0
977,92.0,2008-03-22,16301.0
978,92.0,2008-03-24,57959.0
979,92.0,2008-05-17,375.0
980,96.0,2008-07-10,4869.0
981,96.0,2008-07-12,3112.0
982,96.0,2008-07-18,1656.0
983,96.0,2008-07-19,556013.0
984,96.0,2008-07-20,88451.0
985,96.0,2008-07-21,4569.0
986,96.0,2008-07-22,768.0
987,96.0,2008-07-23,5550.0
988,96.0,2008-07-25,64.0
989,96.0,2008-07-28,160.0
990,96.0,2008-07-30,12905.0
991,96.0,2008-07-31,162596.0
992,96.0,2008-08-05,50003.0
993,96.0,2008-08-06,64.0
994,96.0,2008-08-11,66.0
995,96.0,2008-08-13,32945.0
996,96.0,2008-08-14,89.0
997,96.0,2008-08-15,72.0
998,96.0,2008-08-22,62.0
999,96.0,2008-12-10,90.0
1000,97.0,2007-06-14,2183.0
1001,97.0,2007-06-15,486.0
1002,97.0,2007-06-24,384.0
1003,98.0,2007-05-29,1151.0
1004,98.0,2007-05-31,629.0
1005,98.0,2007-06-02,87214.0
1006,98.0,2007-06-04,1544.0
1007,101.0,2008-03-30,17283.0
1008,101.0,2008-06-29,2129.0
1009,102.0,2011-10-19,2485.0
1010,102.0,2011-10-21,755.0
1011,102.0,2011-10-23,26976.0
1012,102.0,2011-11-03,4369.0
1013,102.0,2011-11-05,1360.0
1014,102.0,2011-11-08,145.0
1015,102.0,2011-11-09,565.0
1016,102.0,2011-11-12,110.0
1017,102.0,2011-11-14,2608.0
1018,102.0,2011-11-15,1300.0
1019,102.0,2011-12-07,325.0
1020,102.0,2011-12-19,680.0
1021,102.0,2011-12-26,1690.0
1022,102.0,2011-12-27,1580.0
1023,102.0,2011-12-30,87697.0
1024,102.0,2011-12-31,26152.0
1025,104.0,2008-01-01,939.0
1026,104.0,2008-03-28,577.0
1027,105.0,2007-10-02,1028.0
1028,105.0,2007-10-03,36802.0
1029,105.0,2007-10-05,19500.0
1030,105.0,2007-10-07,11371.0
1031,105.0,2007-10-09,4931.0
1032,105.0,2007-10-10,16405.0
1033,106.0,2007-10-08,76231.0
1034,106.0,2007-10-09,33907.0
1035,106.0,2007-10-10,363.0
1036,108.0,2007-10-04,680.0
1037,110.0,2008-01-18,2811.0
1038,111.0,2007-04-19,589.0
1039,111.0,2007-04-21,1361.0
1040,111.0,2007-06-16,14467.0
1041,111.0,2007-06-17,25278.0
1042,111.0,2007-09-07,7934.0
1043,112.0,2008-02-25,105.0
1044,112.0,2008-05-10,87078.0
1045,112.0,2008-05-16,874.0
1046,112.0,2008-05-17,3221.0
1047,112.0,2008-05-18,3870.0
1048,112.0,2008-05-19,618.0
1049,112.0,2008-05-21,744.0
1050,112.0,2008-05-22,168.0
1051,112.0,2008-05-23,712.0
1052,112.0,2008-05-24,141676.0
1053,112.0,2008-05-25,1176.0
1054,112.0,2008-05-26,675.0
1055,112.0,2008-05-27,38330.0
1056,112.0,2008-05-28,644.0
1057,112.0,2008-05-29,1019.0
1058,112.0,2008-05-30,122104.0
1059,112.0,2008-05-31,47842.0
1060,112.0,2008-06-01,40258.0
1061,112.0,2008-06-02,932.0
1062,112.0,2008-06-03,50994.0
1063,112.0,2008-06-04,808.0
1064,112.0,2008-06-05,55658.0
1065,112.0,2008-06-06,57850.0
1066,112.0,2008-06-07,52359.0
1067,112.0,2008-06-08,31025.0
1068,112.0,2008-06-09,48854.0
1069,112.0,2008-06-10,48755.0
1070,112.0,2008-06-11,54029.0
1071,112.0,2008-06-12,61193.0
1072,112.0,2008-06-13,610.0
1073,112.0,2008-06-14,207.0
1074,112.0,2008-06-15,76531.0
1075,112.0,2008-06-16,691.0
1076,112.0,2008-06-17,51432.0
1077,112.0,2008-06-18,47277.0
1078,112.0,2008-06-19,25714.0
1079,112.0,2008-06-20,1156.0
1080,112.0,2008-06-21,53768.0
1081,112.0,2008-06-22,1590.0
1082,112.0,2008-06-25,58352.0
1083,112.0,2008-06-26,49989.0
1084,112.0,2008-06-27,36872.0
1085,112.0,2008-06-28,24764.0
1086,112.0,2008-06-29,58373.0
1087,112.0,2008-06-30,810.0
1088,112.0,2008-07-01,73861.0
1089,112.0,2008-07-02,51778.0
1090,112.0,2008-07-03,49571.0
1091,112.0,2008-07-04,55018.0
1092,112.0,2008-07-05,41131.0
1093,112.0,2008-07-06,34999.0
1094,112.0,2008-07-07,50872.0
1095,112.0,2008-07-08,565.0
1096,112.0,2008-07-09,689.0
1097,112.0,2008-07-10,686.0
1098,112.0,2008-07-11,833.0
1099,112.0,2008-07-13,81580.0
1100,112.0,2008-07-16,33800.0
1101,112.0,2008-07-17,567.0
1102,112.0,2008-07-18,953.0
1103,115.0,2007-05-10,180.0
1104,115.0,2007-05-13,472.0
1105,115.0,2007-05-14,445.0
1106,115.0,2007-05-15,445.0
1107,115.0,2007-05-16,1892.0
1108,115.0,2007-05-18,677.0
1109,115.0,2007-05-19,4200.0
1110,115.0,2007-05-21,2551.0
1111,115.0,2007-05-22,42619.0
1112,115.0,2007-05-23,141.0
1113,115.0,2007-09-08,900.0
1114,115.0,2008-04-16,145.0
1115,115.0,2008-04-17,1914.0
1116,115.0,2008-04-29,1317.0
1117,115.0,2008-04-30,88783.0
1118,115.0,2008-05-01,128197.0
1119,115.0,2008-05-04,87047.0
1120,115.0,2008-05-05,86398.0
1121,115.0,2008-05-06,87970.0
1122,115.0,2008-05-07,134704.0
1123,115.0,2008-05-08,172468.0
1124,115.0,2008-05-09,215.0
1125,115.0,2008-05-12,87942.0
1126,115.0,2008-05-13,222153.0
1127,115.0,2008-05-14,172147.0
1128,115.0,2008-05-15,49331.0
1129,115.0,2008-05-16,1862.0
1130,115.0,2008-05-20,3668.0
1131,115.0,2008-05-21,86398.0
1132,115.0,2008-05-22,87552.0
1133,115.0,2008-05-23,2149.0
1134,115.0,2008-05-25,2674.0
1135,115.0,2008-05-26,86843.0
1136,115.0,2008-05-27,3377.0
1137,115.0,2008-05-28,53365.0
1138,115.0,2008-05-29,86360.0
1139,115.0,2008-05-30,37348.0
1140,115.0,2008-06-01,3392.0
1141,115.0,2008-06-02,86359.0
1142,115.0,2008-06-03,87150.0
1143,115.0,2008-06-04,84864.0
1144,115.0,2008-06-05,89510.0
1145,115.0,2008-06-06,86872.0
1146,115.0,2008-06-09,3306.0
1147,115.0,2008-06-10,36075.0
1148,115.0,2008-06-11,132948.0
1149,115.0,2008-06-12,21149.0
1150,115.0,2008-06-15,3772.0
1151,115.0,2008-06-16,165.0
1152,115.0,2008-06-17,45572.0
1153,115.0,2008-06-18,133897.0
1154,115.0,2008-06-19,132473.0
1155,115.0,2008-06-20,4138.0
1156,115.0,2008-06-22,3099.0
1157,115.0,2008-06-23,13754.0
1158,115.0,2008-06-24,135131.0
1159,115.0,2008-06-25,3493.0
1160,115.0,2008-06-26,78658.0
1161,115.0,2008-06-27,828.0
1162,115.0,2008-06-28,9062.0
1163,115.0,2008-06-29,2641.0
1164,115.0,2008-06-30,134495.0
1165,115.0,2008-07-01,74149.0
1166,115.0,2008-07-02,40208.0
1167,115.0,2008-07-04,87172.0
1168,115.0,2008-07-06,3357.0
1169,115.0,2008-07-07,85651.0
1170,115.0,2008-07-22,1245.0
1171,115.0,2008-07-23,87802.0
1172,117.0,2007-06-21,297.0
1173,117.0,2007-06-22,447.0
1174,117.0,2007-06-25,469.0
1175,117.0,2007-06-27,959.0
1176,117.0,2007-06-29,818.0
1177,117.0,2007-07-04,33988.0
1178,125.0,2008-05-10,1506.0
1179,125.0,2008-05-11,490.0
1180,125.0,2008-05-23,231901.0
1181,125.0,2008-05-24,4782.0
1182,125.0,2008-05-30,5399.0
1183,125.0,2008-05-31,2893.0
1184,125.0,2008-06-05,502.0
1185,125.0,2008-06-07,24276.0
1186,125.0,2008-06-20,87173.0
1187,125.0,2008-06-21,52779.0
1188,125.0,2008-06-22,653.0
1189,125.0,2008-08-20,160002.0
1190,125.0,2008-08-23,87862.0
1191,125.0,2008-08-24,110541.0
1192,125.0,2008-08-27,88497.0
1193,125.0,2008-08-28,88037.0
1194,125.0,2008-09-02,855.0
1195,125.0,2008-09-03,109053.0
1196,125.0,2008-09-06,1940.0
1197,125.0,2008-09-09,112629.0
1198,125.0,2008-09-12,214413.0
1199,125.0,2008-09-13,120357.0
1200,125.0,2008-09-16,89612.0
1201,125.0,2008-09-17,3615.0
1202,125.0,2008-09-20,191162.0
1203,125.0,2008-09-21,88127.0
1204,125.0,2008-09-25,1340.0
1205,125.0,2008-10-06,96270.0
1206,125.0,2008-10-11,86660.0
1207,126.0,2008-04-22,2971.0
1208,126.0,2008-04-26,106388.0
1209,126.0,2008-04-27,95532.0
1210,126.0,2008-05-01,94.0
1211,126.0,2008-05-02,419.0
1212,126.0,2008-05-03,91283.0
1213,126.0,2008-05-10,110812.0
1214,126.0,2008-05-11,201987.0
1215,126.0,2008-05-16,3466.0
1216,126.0,2008-05-17,100383.0
1217,126.0,2008-05-18,228198.0
1218,126.0,2008-05-21,553267.0
1219,126.0,2008-05-23,383612.0
1220,126.0,2008-05-28,110812.0
1221,126.0,2008-05-29,86724.0
1222,126.0,2008-05-31,118166.0
1223,126.0,2008-06-01,187187.0
1224,126.0,2008-06-02,161044.0
1225,126.0,2008-06-03,986.0
1226,126.0,2008-06-05,195599.0
1227,126.0,2008-06-06,594.0
1228,126.0,2008-06-07,184009.0
1229,126.0,2008-06-08,113473.0
1230,126.0,2008-06-09,127687.0
1231,126.0,2008-06-14,165803.0
1232,126.0,2008-06-15,1830.0
1233,126.0,2008-06-20,1273501.0
1234,126.0,2008-06-21,435708.0
1235,126.0,2008-06-22,556135.0
1236,126.0,2008-06-28,88474.0
1237,126.0,2008-06-29,3541.0
1238,126.0,2008-07-06,113946.0
1239,126.0,2008-07-12,219686.0
1240,126.0,2008-07-13,87009.0
1241,126.0,2008-07-14,2968.0
1242,126.0,2008-07-16,8253.0
1243,126.0,2008-07-18,173063.0
1244,126.0,2008-07-19,174204.0
1245,126.0,2008-07-23,38137.0
1246,126.0,2008-07-24,17693.0
1247,126.0,2008-07-25,90916.0
1248,126.0,2008-07-26,5895.0
1249,126.0,2008-07-27,374849.0
1250,126.0,2008-07-29,101237.0
1251,126.0,2008-07-31,87327.0
1252,126.0,2008-08-02,67270.0
1253,126.0,2008-08-03,69367.0
1254,126.0,2008-08-07,1756.0
1255,126.0,2008-08-08,17245.0
1256,126.0,2008-08-09,933636.0
1257,126.0,2008-08-10,771902.0
1258,126.0,2008-08-11,121885.0
1259,126.0,2008-08-12,11803.0
1260,126.0,2008-08-16,55496.0
1261,126.0,2008-08-17,355480.0
1262,126.0,2008-09-04,15134.0
1263,126.0,2008-09-08,284.0
1264,126.0,2008-09-12,43508.0
1265,126.0,2008-09-13,32948.0
1266,126.0,2008-09-15,95273.0
1267,126.0,2008-09-23,466.0
1268,126.0,2008-09-29,166321.0
1269,126.0,2008-09-30,246640.0
1270,126.0,2008-10-01,86972.0
1271,126.0,2008-10-02,56371.0
1272,126.0,2008-10-11,9634.0
1273,126.0,2008-10-12,202480.0
1274,126.0,2008-10-13,88235.0
1275,126.0,2008-10-15,90.0
1276,126.0,2008-10-20,86482.0
1277,126.0,2008-11-24,42.0
1278,126.0,2008-11-26,3144.0
1279,126.0,2008-11-27,138.0
1280,126.0,2008-11-29,111742.0
1281,126.0,2008-12-01,98.0
1282,126.0,2008-12-04,42.0
1283,126.0,2008-12-08,1697.0
1284,126.0,2008-12-13,25238.0
1285,128.0,2007-04-14,45211.0
1286,128.0,2007-04-15,655.0
1287,128.0,2007-04-16,748.0
1288,128.0,2007-04-18,1001.0
1289,128.0,2007-04-19,43319.0
1290,128.0,2007-04-20,52585.0
1291,128.0,2007-04-21,40743.0
1292,128.0,2007-05-05,2486.0
1293,128.0,2007-05-06,4084.0
1294,128.0,2007-05-08,649.0
1295,128.0,2007-05-27,87027.0
1296,128.0,2007-05-29,49793.0
1297,128.0,2007-05-30,394.0
1298,128.0,2007-05-31,1226.0
1299,128.0,2007-06-01,2361.0
1300,128.0,2007-06-04,541.0
1301,128.0,2007-06-20,3042.0
1302,128.0,2007-06-21,102114.0
1303,128.0,2007-06-25,416.0
1304,128.0,2007-06-26,48563.0
1305,128.0,2007-06-27,536.0
1306,128.0,2007-06-28,601.0
1307,128.0,2007-06-29,624.0
1308,128.0,2007-07-01,22580.0
1309,128.0,2007-07-02,45276.0
1310,128.0,2007-07-03,543.0
1311,128.0,2007-07-07,728.0
1312,128.0,2007-07-08,623.0
1313,128.0,2008-05-01,193253.0
1314,128.0,2008-05-03,2526.0
1315,128.0,2008-05-04,6409.0
1316,128.0,2008-05-06,3602.0
1317,128.0,2008-05-09,2514.0
1318,128.0,2008-05-10,132595.0
1319,128.0,2008-05-12,5648.0
1320,128.0,2008-05-13,2231.0
1321,128.0,2008-05-14,5405.0
1322,128.0,2008-05-15,7451.0
1323,128.0,2008-05-16,117676.0
1324,128.0,2008-05-17,45078.0
1325,128.0,2008-05-18,15094.0
1326,128.0,2008-05-23,1140.0
1327,128.0,2008-06-06,5494.0
1328,128.0,2008-06-07,2474.0
1329,128.0,2008-06-10,4061.0
1330,128.0,2008-06-11,2294.0
1331,128.0,2008-06-27,2383.0
1332,128.0,2008-06-29,2404.0
1333,128.0,2008-06-30,1621.0
1334,128.0,2008-07-01,4465.0
1335,128.0,2008-07-02,86405.0
1336,128.0,2008-07-03,10408.0
1337,128.0,2008-07-04,88124.0
1338,128.0,2008-07-05,86465.0
1339,128.0,2008-07-06,28690.0
1340,128.0,2008-07-07,109548.0
1341,128.0,2008-07-08,11682.0
1342,128.0,2008-07-09,2542.0
1343,128.0,2008-07-10,39556.0
1344,128.0,2008-07-11,92680.0
1345,128.0,2008-07-12,118337.0
1346,128.0,2008-07-13,105575.0
1347,128.0,2008-07-17,1839.0
1348,128.0,2008-07-18,126637.0
1349,128.0,2008-07-19,10659.0
1350,128.0,2008-07-27,2667.0
1351,128.0,2008-07-28,1529.0
1352,128.0,2008-07-29,6518.0
1353,128.0,2008-07-30,2039.0
1354,128.0,2008-07-31,1420.0
1355,128.0,2008-08-01,1995.0
1356,128.0,2008-08-05,7369.0
1357,128.0,2008-08-06,1640.0
1358,128.0,2008-08-07,40204.0
1359,128.0,2008-08-08,2357.0
1360,128.0,2008-08-09,11796.0
1361,128.0,2008-08-11,1697.0
1362,128.0,2008-08-12,131897.0
1363,128.0,2008-08-13,2980.0
1364,128.0,2008-08-15,31834.0
1365,128.0,2008-08-17,5190.0
1366,128.0,2008-08-18,1281.0
1367,128.0,2008-08-21,2245.0
1368,128.0,2008-08-22,46641.0
1369,128.0,2008-08-23,29252.0
1370,128.0,2008-08-24,2840.0
1371,128.0,2008-08-25,94770.0
1372,128.0,2008-08-26,517.0
1373,128.0,2008-08-27,41442.0
1374,128.0,2008-08-28,1303.0
1375,128.0,2008-08-29,34887.0
1376,128.0,2008-09-01,3648.0
1377,128.0,2008-09-02,90416.0
1378,128.0,2008-09-03,47173.0
1379,128.0,2008-09-04,88966.0
1380,128.0,2008-09-05,18695.0
1381,128.0,2008-09-06,115350.0
1382,128.0,2008-09-07,6076.0
1383,128.0,2008-09-08,5104.0
1384,128.0,2008-09-09,89643.0
1385,128.0,2008-09-10,42361.0
1386,128.0,2008-09-11,43586.0
1387,128.0,2008-09-12,37495.0
1388,128.0,2008-09-13,21810.0
1389,128.0,2008-09-14,2639.0
1390,128.0,2008-09-15,9213.0
1391,128.0,2008-09-16,45201.0
1392,128.0,2008-09-17,4407.0
1393,128.0,2008-09-18,42850.0
1394,128.0,2008-09-19,4646.0
1395,128.0,2008-09-20,15706.0
1396,128.0,2008-09-21,4879.0
1397,128.0,2008-09-22,2138.0
1398,128.0,2008-09-23,42309.0
1399,128.0,2008-09-24,208225.0
1400,128.0,2008-09-25,45139.0
1401,128.0,2008-09-26,2008.0
1402,128.0,2008-09-27,2707.0
1403,128.0,2008-09-28,1423.0
1404,128.0,2008-09-30,104684.0
1405,128.0,2008-10-01,92402.0
1406,128.0,2008-10-02,110770.0
1407,128.0,2008-10-03,101864.0
1408,128.0,2008-10-04,110927.0
1409,128.0,2008-10-05,9317.0
1410,128.0,2008-10-07,86727.0
1411,128.0,2008-10-08,39234.0
1412,128.0,2008-10-09,2579.0
1413,128.0,2008-10-10,3332.0
1414,128.0,2008-10-11,91566.0
1415,128.0,2008-10-12,45215.0
1416,128.0,2008-10-13,1371.0
1417,128.0,2008-10-14,4134.0
1418,128.0,2008-10-15,40473.0
1419,128.0,2008-10-16,2827.0
1420,128.0,2008-10-17,3811.0
1421,128.0,2008-10-19,103601.0
1422,128.0,2008-10-20,3892.0
1423,128.0,2008-10-21,37143.0
1424,128.0,2008-10-22,9614.0
1425,128.0,2008-10-23,3278.0
1426,128.0,2008-10-24,3534.0
1427,128.0,2008-10-25,87544.0
1428,128.0,2008-10-26,89544.0
1429,128.0,2008-10-27,40223.0
1430,128.0,2008-10-28,3948.0
1431,128.0,2008-10-29,25486.0
1432,128.0,2008-10-30,122177.0
1433,128.0,2008-10-31,45453.0
1434,128.0,2008-11-01,97818.0
1435,128.0,2008-11-03,3116.0
1436,128.0,2008-11-04,4329.0
1437,128.0,2008-11-05,37227.0
1438,128.0,2008-11-06,43353.0
1439,128.0,2008-11-07,2900.0
1440,128.0,2008-11-08,133480.0
1441,128.0,2008-11-10,4298.0
1442,128.0,2008-11-11,40681.0
1443,128.0,2008-11-12,38236.0
1444,128.0,2008-11-13,42086.0
1445,128.0,2008-11-14,128228.0
1446,128.0,2008-11-15,98711.0
1447,128.0,2008-11-16,118532.0
1448,128.0,2008-11-17,2328.0
1449,128.0,2008-11-18,1355.0
1450,128.0,2008-11-19,88686.0
1451,128.0,2008-11-20,25888.0
1452,128.0,2008-11-21,1788.0
1453,128.0,2008-11-22,219024.0
1454,128.0,2008-11-23,5326.0
1455,128.0,2008-11-24,155960.0
1456,128.0,2008-11-25,86438.0
1457,128.0,2008-11-26,43874.0
1458,128.0,2008-11-27,41431.0
1459,128.0,2008-11-28,145922.0
1460,128.0,2008-11-29,117823.0
1461,128.0,2008-11-30,4510.0
1462,128.0,2008-12-01,5943.0
1463,128.0,2008-12-02,135782.0
1464,128.0,2008-12-03,88442.0
1465,128.0,2008-12-04,3274.0
1466,128.0,2008-12-05,2963.0
1467,128.0,2008-12-06,86852.0
1468,128.0,2008-12-07,32530.0
1469,128.0,2008-12-08,44733.0
1470,128.0,2008-12-09,3325.0
1471,128.0,2008-12-10,44914.0
1472,128.0,2008-12-11,41590.0
1473,128.0,2008-12-12,40017.0
1474,128.0,2008-12-13,13903.0
1475,128.0,2008-12-14,94069.0
1476,128.0,2008-12-15,6315.0
1477,128.0,2008-12-16,3626.0
1478,128.0,2008-12-17,42775.0
1479,128.0,2008-12-18,125028.0
1480,128.0,2008-12-19,1217.0
1481,128.0,2008-12-21,19918.0
1482,128.0,2008-12-22,37539.0
1483,128.0,2008-12-23,1244.0
1484,128.0,2008-12-24,38165.0
1485,128.0,2008-12-25,12763.0
1486,128.0,2008-12-26,40134.0
1487,128.0,2008-12-27,24270.0
1488,128.0,2008-12-29,4261.0
1489,128.0,2008-12-30,4014.0
1490,128.0,2008-12-31,121036.0
1491,128.0,2009-01-01,20549.0
1492,128.0,2009-01-02,43303.0
1493,128.0,2009-01-03,99070.0
1494,128.0,2009-01-04,42872.0
1495,128.0,2009-01-05,42725.0
1496,128.0,2009-01-06,88802.0
1497,128.0,2009-01-07,5097.0
1498,128.0,2009-01-08,42801.0
1499,128.0,2009-01-09,104562.0
1500,128.0,2009-01-12,1275.0
1501,128.0,2009-01-13,89416.0
1502,128.0,2009-01-14,1423.0
1503,128.0,2009-01-15,132240.0
1504,128.0,2009-01-16,41193.0
1505,128.0,2009-01-17,182313.0
1506,128.0,2009-01-18,46589.0
1507,128.0,2009-01-19,119746.0
1508,128.0,2009-01-20,20194.0
1509,128.0,2009-01-28,190448.0
1510,128.0,2009-02-01,124188.0
1511,128.0,2009-02-02,44145.0
1512,128.0,2009-02-04,22814.0
1513,128.0,2009-02-05,3500.0
1514,128.0,2009-02-06,40463.0
1515,128.0,2009-02-08,19269.0
1516,128.0,2009-02-09,2585.0
1517,128.0,2009-02-10,47271.0
1518,128.0,2009-02-11,57709.0
1519,128.0,2009-02-12,37811.0
1520,128.0,2009-02-13,52658.0
1521,128.0,2009-02-14,21286.0
1522,128.0,2009-02-16,4272.0
1523,128.0,2009-02-17,43781.0
1524,128.0,2009-02-18,43512.0
1525,128.0,2009-02-19,47299.0
1526,128.0,2009-02-20,118223.0
1527,128.0,2009-02-21,29921.0
1528,128.0,2009-02-22,94570.0
1529,128.0,2009-02-23,692.0
1530,128.0,2009-02-27,23843.0
1531,128.0,2009-02-28,94994.0
1532,128.0,2009-03-01,164754.0
1533,128.0,2009-03-02,11221.0
