,t_user_id,parsed_date,speed
709,84.0,2008-12-05,1.69687637762
710,84.0,2008-12-06,5.51019636664
711,84.0,2008-12-07,4.56804034187
712,84.0,2008-12-08,4.46565392466
713,84.0,2008-12-09,3.95197415394
714,84.0,2008-12-10,5.58990027267
715,85.0,2008-05-01,2.55646441056
716,85.0,2008-05-02,5.0269821155
717,85.0,2008-05-15,3.77301369093
718,85.0,2008-05-16,2.5175066782
719,85.0,2008-05-17,6.02838281005
720,85.0,2008-05-18,3.75484767101
721,85.0,2008-05-19,3.84979952473
722,85.0,2008-05-20,4.13763465195
723,85.0,2008-05-21,3.29744432546
724,85.0,2008-05-22,3.40522782977
725,85.0,2008-05-23,3.02263775988
726,85.0,2008-05-24,6.15095732132
727,85.0,2008-05-25,3.1502751133
728,85.0,2008-05-26,3.8280384474
729,85.0,2008-05-27,4.18870286615
730,85.0,2008-05-28,3.41779862354
731,85.0,2008-05-29,4.00846035785
732,85.0,2008-07-22,3.65083740524
733,85.0,2008-07-23,2.5629998989
734,85.0,2008-07-24,3.94561056344
735,85.0,2008-07-25,4.76606576204
736,85.0,2008-07-26,3.34333416387
737,85.0,2008-07-27,4.14149312865
738,85.0,2008-07-31,4.43347557737
739,85.0,2008-08-01,2.89237998038
740,85.0,2008-08-03,3.66948990205
741,85.0,2008-10-09,1.27429133464
742,85.0,2008-10-10,2.6934330811
743,85.0,2008-10-11,1.72983556142
744,85.0,2008-10-12,1.83067039787
745,85.0,2008-10-14,3.32107740006
746,85.0,2008-10-15,3.70820539135
747,85.0,2008-10-16,3.17286771883
748,85.0,2008-10-17,3.32275294979
749,85.0,2008-10-18,4.93996433964
750,85.0,2008-10-19,2.80901044741
751,85.0,2008-10-20,3.2238179004
752,85.0,2008-10-21,2.88438094016
753,85.0,2008-10-22,3.24921544662
754,85.0,2008-10-23,3.56560180771
755,85.0,2008-10-24,3.36401780615
756,85.0,2008-10-25,4.63729427495
757,85.0,2008-10-26,3.16085010865
758,85.0,2008-10-27,1.54295150427
759,85.0,2008-10-28,3.00431981654
760,85.0,2008-10-29,2.91629962577
761,85.0,2008-10-30,2.90069769789
762,85.0,2008-10-31,3.13309469887
763,85.0,2008-11-01,1.82118333739
764,85.0,2008-11-02,3.82791686903
765,85.0,2008-11-03,1.55052416141
766,85.0,2008-11-04,3.80677986023
767,85.0,2008-11-05,2.99824878988
768,85.0,2008-11-06,3.51214358752
769,85.0,2008-11-07,3.30918859131
770,85.0,2008-11-08,3.1228377944
771,85.0,2008-11-09,1.32723363273
772,85.0,2008-11-10,2.16433730589
773,85.0,2008-11-11,3.88810647663
774,85.0,2008-11-12,3.40622454788
775,85.0,2008-11-13,3.78515641357
776,85.0,2008-11-14,2.80045503332
777,85.0,2008-11-15,3.57914866776
778,85.0,2008-11-16,2.27019070285
779,85.0,2008-11-17,2.25890060902
780,85.0,2008-11-18,4.02657363346
781,85.0,2008-11-25,1.76583437409
782,85.0,2008-11-26,3.53196094634
783,85.0,2008-11-27,2.84196704332
784,85.0,2008-11-28,2.99471434133
785,85.0,2008-11-29,2.83024866802
786,85.0,2008-11-30,5.28641232993
787,85.0,2008-12-01,0.681592026866
788,85.0,2008-12-02,5.67200164017
789,85.0,2008-12-03,3.50792540612
790,85.0,2008-12-04,4.30280919845
791,85.0,2008-12-05,2.69648548567
792,85.0,2008-12-06,2.21168341143
793,85.0,2008-12-07,1.43036552766
794,85.0,2008-12-08,3.51150548853
795,85.0,2008-12-09,4.60851055366
796,85.0,2008-12-10,3.69081926244
797,85.0,2008-12-11,4.25968231695
798,85.0,2008-12-12,4.19691267417
799,85.0,2008-12-14,7.43155888348
800,85.0,2008-12-15,3.61230128797
801,85.0,2008-12-16,3.79364675219
802,85.0,2008-12-17,2.80146198698
803,85.0,2008-12-18,3.19830913008
804,85.0,2008-12-19,3.0548442677
805,85.0,2008-12-21,2.86847491351
806,85.0,2008-12-22,3.53470374801
807,85.0,2008-12-23,3.85691198552
808,85.0,2008-12-24,4.10744263169
809,85.0,2008-12-25,3.35552311889
810,85.0,2008-12-26,3.46515047678
811,85.0,2008-12-27,1.73968536205
812,85.0,2008-12-28,3.93533697924
813,85.0,2008-12-29,3.59820516906
814,85.0,2008-12-30,3.63488167466
815,85.0,2008-12-31,3.40220119895
816,85.0,2009-01-01,1.89943750055
817,85.0,2009-01-02,6.72707322152
818,85.0,2009-01-04,2.95496478023
819,85.0,2009-01-05,3.24527019489
820,85.0,2009-01-06,4.41718224899
821,85.0,2009-01-07,3.55340547094
822,85.0,2009-01-08,5.13420355287
823,85.0,2009-01-09,3.13966199964
824,85.0,2009-01-10,1.42923569898
825,85.0,2009-03-13,0.607972991501
826,85.0,2009-03-14,3.37878486515
827,85.0,2009-03-16,3.38548543652
828,85.0,2009-03-17,2.53564939898
829,85.0,2009-03-18,4.67159135037
830,85.0,2009-03-20,1.55516701316
831,85.0,2009-03-21,5.61859677315
832,85.0,2009-03-22,3.63237116517
833,85.0,2009-03-23,3.86230705817
834,85.0,2009-03-24,2.84602898431
835,85.0,2009-03-26,3.33703648072
836,85.0,2009-03-27,3.24992653041
837,85.0,2009-03-29,7.28693286801
838,85.0,2009-03-31,3.82928719379
839,85.0,2009-04-01,3.64635961418
840,85.0,2009-04-02,3.40189193872
841,85.0,2009-04-03,3.46130136289
842,85.0,2009-04-04,3.81862590604
843,85.0,2009-04-05,1.34696289595
844,85.0,2009-04-06,3.62865901719
845,85.0,2009-04-07,4.36595001574
846,85.0,2009-04-08,2.86109356376
847,85.0,2009-04-09,3.36489701259
848,85.0,2009-04-10,5.33739578365
849,85.0,2009-04-11,1.36965927272
850,85.0,2009-04-12,3.44662371881
851,85.0,2009-04-13,3.42957685072
852,85.0,2009-04-14,3.78723107897
853,85.0,2009-04-15,3.75888799668
854,85.0,2009-04-16,3.29061167579
855,85.0,2009-04-18,6.2543721723
856,85.0,2009-04-19,5.11258932105
857,85.0,2009-04-20,5.21470478082
858,85.0,2009-04-21,4.50868875418
859,85.0,2009-04-22,2.92950232841
860,85.0,2009-04-24,2.93018847068
861,85.0,2009-04-25,5.67872118061
862,85.0,2009-04-26,4.38741051462
863,85.0,2009-04-27,3.25006241412
864,85.0,2009-04-28,3.60687964558
865,85.0,2009-04-29,2.43990244802
866,85.0,2009-05-02,3.08800151763
867,85.0,2009-05-03,13.595793892
868,85.0,2009-05-04,3.25198064671
869,85.0,2009-05-06,2.6758180347
870,85.0,2009-05-07,2.30117639223
871,85.0,2009-05-08,3.13784224053
872,85.0,2009-05-09,7.91246663402
873,85.0,2009-05-10,4.48870540016
874,85.0,2009-05-12,2.12497346715
875,85.0,2009-05-14,14.5564829951
876,85.0,2009-05-15,14.6509300255
877,85.0,2009-05-16,7.2379987032
878,85.0,2009-05-17,7.95189779295
879,85.0,2009-05-19,14.9239331073
880,85.0,2009-05-20,7.55223216538
881,85.0,2009-05-21,7.7575226044
882,85.0,2009-05-22,8.07297093294
883,85.0,2009-05-23,6.85568611429
884,85.0,2009-05-24,7.58249289439
885,85.0,2009-06-11,7.35431890859
886,85.0,2009-06-13,6.62007658463
887,85.0,2009-06-14,8.87901193813
888,85.0,2009-06-15,6.51052694254
889,85.0,2009-06-17,8.24204741435
890,85.0,2009-06-18,2.22128825124
891,85.0,2009-06-19,7.18253229296
892,85.0,2009-06-20,7.44446458064
893,85.0,2009-06-22,7.65506782907
894,85.0,2009-06-23,6.90934093761
895,85.0,2009-06-24,6.2132147767
896,85.0,2009-06-25,1.47900999283
897,85.0,2009-06-26,7.86240868147
898,85.0,2009-06-27,7.47004215696
899,85.0,2009-06-28,10.4052645937
900,85.0,2009-06-29,6.74691813803
901,85.0,2009-07-01,7.38338727035
902,85.0,2009-07-02,1.80296432873
903,85.0,2009-07-03,8.88588339926
904,85.0,2009-07-04,11.2746622922
905,85.0,2009-07-05,4.99776561911
906,85.0,2009-07-06,2.6320495277
907,85.0,2009-07-07,2.99006082042
908,85.0,2009-07-08,7.83364558594
909,85.0,2009-07-28,3.19318364307
910,85.0,2009-07-29,3.19864108543
911,85.0,2009-07-31,7.56365900043
912,85.0,2009-08-03,1.42066302643
913,85.0,2009-08-06,7.87075935024
914,85.0,2009-08-08,6.0096970682
915,85.0,2009-08-10,7.00717460541
916,85.0,2009-08-11,7.25644971474
917,85.0,2009-08-12,8.03271787064
918,85.0,2009-08-13,7.49120587701
919,85.0,2009-08-15,6.82592316026
920,85.0,2009-08-19,10.7499023551
921,85.0,2009-08-20,10.6044074383
922,85.0,2009-08-21,8.92653482769
923,85.0,2009-08-23,5.66595090015
924,85.0,2009-08-24,7.81188963999
925,85.0,2009-08-25,14.1970184739
926,85.0,2009-08-26,8.47957155978
927,85.0,2009-08-27,9.83028150207
928,85.0,2009-08-28,8.31183488755
929,85.0,2009-08-31,8.5435912536
930,85.0,2009-09-01,7.33872546715
931,85.0,2009-09-02,9.65662226397
932,85.0,2009-09-03,5.51181092197
933,85.0,2009-09-04,inf
934,85.0,2009-09-07,10.7904330316
935,85.0,2009-09-08,9.01442836233
936,85.0,2009-09-09,8.79105943095
937,85.0,2009-09-10,8.82521657369
938,85.0,2009-09-11,8.20960898904
939,85.0,2009-09-12,9.80466689519
940,85.0,2009-09-13,9.50676086161
941,85.0,2009-09-14,9.04635515893
942,85.0,2009-09-15,9.00743277106
943,85.0,2009-09-16,7.37394036733
944,85.0,2009-09-17,8.79469967624
945,85.0,2009-09-18,8.67034455204
946,85.0,2009-09-20,10.4917521595
947,85.0,2009-09-21,8.70363129571
948,85.0,2009-09-22,10.8231573675
949,85.0,2009-09-23,7.57048496826
950,85.0,2009-09-24,9.18788080652
951,85.0,2009-09-25,8.46459909644
952,85.0,2009-09-27,9.44720750223
953,85.0,2009-09-28,8.65935784845
954,86.0,2007-04-30,6.42586075865
955,86.0,2007-05-04,2.43361533496
956,86.0,2007-05-05,7.56131864516
957,86.0,2007-05-06,4.74783839071
958,86.0,2007-05-07,5.05328899458
959,87.0,2007-08-15,1.46148751069
960,87.0,2007-08-16,1.38373963678
961,89.0,2008-04-28,11.6718893383
962,89.0,2008-04-30,10.1110096206
963,89.0,2008-05-01,5.08998024454
964,89.0,2008-05-02,4.32051427673
965,89.0,2008-05-03,9.18515953471
966,89.0,2008-05-05,10.0434157434
967,89.0,2008-05-06,9.018524804
968,89.0,2008-05-07,5.5107376099
969,89.0,2008-05-08,6.5951793059
970,89.0,2008-05-09,5.18736569607
971,89.0,2008-05-10,4.68756737339
972,89.0,2008-05-11,6.69120326313
973,89.0,2008-05-17,8.56584066228
974,89.0,2008-05-18,1.44936748992
975,89.0,2008-08-01,21.0131651332
976,91.0,2007-11-26,3.79273901425
977,92.0,2008-03-22,5.5079161175
978,92.0,2008-03-24,5.9792483805
979,92.0,2008-05-17,5.02946979776
980,96.0,2008-07-10,1.56737428708
981,96.0,2008-07-12,8.41644589534
982,96.0,2008-07-18,1.05527834347
983,96.0,2008-07-19,7.0972079033
984,96.0,2008-07-20,0.795563775834
985,96.0,2008-07-21,1.2972375407
986,96.0,2008-07-22,0.71531229757
987,96.0,2008-07-23,1.32645063619
988,96.0,2008-07-25,1.05168534311
989,96.0,2008-07-28,0.604083563621
990,96.0,2008-07-30,0.911886101823
991,96.0,2008-07-31,2.42080877844
992,96.0,2008-08-05,2.05874819054
993,96.0,2008-08-06,0.679884231198
994,96.0,2008-08-11,0.723793486636
995,96.0,2008-08-13,4.21537920491
996,96.0,2008-08-14,1.73443580175
997,96.0,2008-08-15,0.988103975432
998,96.0,2008-08-22,0.77419350203
999,96.0,2008-12-10,0.418983521987
1000,97.0,2007-06-14,1.60258014586
1001,97.0,2007-06-15,2.05738027456
1002,97.0,2007-06-24,1.75294530784
1003,98.0,2007-05-29,4.76203751645
1004,98.0,2007-05-31,5.34719496282
1005,98.0,2007-06-02,1.05793279747
1006,98.0,2007-06-04,1.06564349598
1007,101.0,2008-03-30,12.7792822116
1008,101.0,2008-06-29,5.38363504093
1009,102.0,2011-10-19,2.9514420306
1010,102.0,2011-10-21,4.47385857399
1011,102.0,2011-10-23,1.51019320144
1012,102.0,2011-11-03,1.51479222009
1013,102.0,2011-11-05,2.72224942749
1014,102.0,2011-11-08,4.21765222986
1015,102.0,2011-11-09,2.09059740811
1016,102.0,2011-11-12,1.65988953858
1017,102.0,2011-11-14,2.96205525938
1018,102.0,2011-11-15,2.27399841436
1019,102.0,2011-12-07,1.84000459279
1020,102.0,2011-12-19,2.39380084578
1021,102.0,2011-12-26,2.6816899702
1022,102.0,2011-12-27,3.40928999664
1023,102.0,2011-12-30,2.51379078307
1024,102.0,2011-12-31,5.11702366884
1025,104.0,2008-01-01,12.5801378546
1026,104.0,2008-03-28,7.0834580729
1027,105.0,2007-10-02,4.30227927926
1028,105.0,2007-10-03,2.60384444297
1029,105.0,2007-10-05,2.83819866212
1030,105.0,2007-10-07,9.31277165555
1031,105.0,2007-10-09,2.61320752323
1032,105.0,2007-10-10,2.54553235962
1033,106.0,2007-10-08,6.38164961164
1034,106.0,2007-10-09,14.954077717
1035,106.0,2007-10-10,8.01432481013
1036,108.0,2007-10-04,13.7277926998
1037,110.0,2008-01-18,12.1576709914
1038,111.0,2007-04-19,3.97093233547
1039,111.0,2007-04-21,1.02929452009
1040,111.0,2007-06-16,11.7516256873
1041,111.0,2007-06-17,10.6558042707
1042,111.0,2007-09-07,14.1555059235
1043,112.0,2008-02-25,1.46453692981
1044,112.0,2008-05-10,1.16786227313
1045,112.0,2008-05-16,1.39705240586
1046,112.0,2008-05-17,1.92556006334
1047,112.0,2008-05-18,3.85365999627
1048,112.0,2008-05-19,2.14046800143
1049,112.0,2008-05-21,1.74946920962
1050,112.0,2008-05-22,3.73271540575
1051,112.0,2008-05-23,3.51667470152
1052,112.0,2008-05-24,3.45965410741
1053,112.0,2008-05-25,1.81823078795
1054,112.0,2008-05-26,1.91754600205
1055,112.0,2008-05-27,1.40873634685
1056,112.0,2008-05-28,2.98295549431
1057,112.0,2008-05-29,1.49445885198
1058,112.0,2008-05-30,6.95124072688
1059,112.0,2008-05-31,1.84946217363
1060,112.0,2008-06-01,1.74587558685
1061,112.0,2008-06-02,1.80080483827
1062,112.0,2008-06-03,2.30146800828
1063,112.0,2008-06-04,1.67514546899
1064,112.0,2008-06-05,1.62845190962
1065,112.0,2008-06-06,2.24239646615
1066,112.0,2008-06-07,1.6280230102
1067,112.0,2008-06-08,4.92596356393
1068,112.0,2008-06-09,1.71551967219
1069,112.0,2008-06-10,2.26085503115
1070,112.0,2008-06-11,1.67135134437
1071,112.0,2008-06-12,2.07114445603
1072,112.0,2008-06-13,2.07104241976
1073,112.0,2008-06-14,3.27636146232
1074,112.0,2008-06-15,3.95753305388
1075,112.0,2008-06-16,2.01515137911
1076,112.0,2008-06-17,1.63416102115
1077,112.0,2008-06-18,1.66201307666
1078,112.0,2008-06-19,7.22433992114
1079,112.0,2008-06-20,11.2894871599
1080,112.0,2008-06-21,1.64513192923
1081,112.0,2008-06-22,6.74508583944
1082,112.0,2008-06-25,2.4822194149
1083,112.0,2008-06-26,2.20714447897
1084,112.0,2008-06-27,3.30995376318
1085,112.0,2008-06-28,8.95050527379
1086,112.0,2008-06-29,3.65188831959
1087,112.0,2008-06-30,1.96925646309
1088,112.0,2008-07-01,7.07067945948
1089,112.0,2008-07-02,1.74642401384
1090,112.0,2008-07-03,1.75692769861
1091,112.0,2008-07-04,2.01614057969
1092,112.0,2008-07-05,2.87469551242
1093,112.0,2008-07-06,3.47511732679
1094,112.0,2008-07-07,1.7332327464
1095,112.0,2008-07-08,1.88047994507
1096,112.0,2008-07-09,
1097,112.0,2008-07-10,2.44460136315
1098,112.0,2008-07-11,2.0249310943
1099,112.0,2008-07-13,3.75712373145
1100,112.0,2008-07-16,2.54811519556
1101,112.0,2008-07-17,1.85011352366
1102,112.0,2008-07-18,1.74067101827
1103,115.0,2007-05-10,13.2499807403
1104,115.0,2007-05-13,4.02298093799
1105,115.0,2007-05-14,12.3449494927
1106,115.0,2007-05-15,13.7283966397
1107,115.0,2007-05-16,8.04524025736
1108,115.0,2007-05-18,6.34797507817
1109,115.0,2007-05-19,3.20779575565
1110,115.0,2007-05-21,6.73181416362
1111,115.0,2007-05-22,4.72407878538
1112,115.0,2007-05-23,15.7824429459
1113,115.0,2007-09-08,12.1214948639
1114,115.0,2008-04-16,16.0004558258
1115,115.0,2008-04-17,4.58723850119
1116,115.0,2008-04-29,12.3677750124
1117,115.0,2008-04-30,6.77243126819
1118,115.0,2008-05-01,15.4830933457
1119,115.0,2008-05-04,10.9884875468
1120,115.0,2008-05-05,6.55010886444
1121,115.0,2008-05-06,7.1209447083
1122,115.0,2008-05-07,7.89070873916
1123,115.0,2008-05-08,8.35788246317
1124,115.0,2008-05-09,4.14254221365
1125,115.0,2008-05-12,9.92885797957
1126,115.0,2008-05-13,8.42224802769
1127,115.0,2008-05-14,7.92297788196
1128,115.0,2008-05-15,inf
1129,115.0,2008-05-16,7.89127429982
1130,115.0,2008-05-20,10.1571164444
1131,115.0,2008-05-21,11.5424791016
1132,115.0,2008-05-22,6.59581122813
1133,115.0,2008-05-23,7.82724458097
1134,115.0,2008-05-25,8.86582493577
1135,115.0,2008-05-26,8.29685859474
1136,115.0,2008-05-27,9.4362278947
1137,115.0,2008-05-28,9.08187192655
1138,115.0,2008-05-29,10.5045258371
1139,115.0,2008-05-30,7.21197340145
1140,115.0,2008-06-01,11.216000148
1141,115.0,2008-06-02,10.7216011282
1142,115.0,2008-06-03,11.3317692435
1143,115.0,2008-06-04,10.9185072559
1144,115.0,2008-06-05,9.32706435849
1145,115.0,2008-06-06,7.00413279393
1146,115.0,2008-06-09,10.9861709035
1147,115.0,2008-06-10,13.0508051963
1148,115.0,2008-06-11,10.3873097873
1149,115.0,2008-06-12,6.9806312905
1150,115.0,2008-06-15,9.49188443547
1151,115.0,2008-06-16,4.96426115478
1152,115.0,2008-06-17,10.3953534674
1153,115.0,2008-06-18,8.38129731627
1154,115.0,2008-06-19,9.65474811313
1155,115.0,2008-06-20,8.28272243723
1156,115.0,2008-06-22,11.8398340492
1157,115.0,2008-06-23,12.1709454329
1158,115.0,2008-06-24,11.27375093
1159,115.0,2008-06-25,9.0815794386
1160,115.0,2008-06-26,9.22232504901
1161,115.0,2008-06-27,5.26714829621
1162,115.0,2008-06-28,13.7631628953
1163,115.0,2008-06-29,7.59603732457
1164,115.0,2008-06-30,8.17597750268
1165,115.0,2008-07-01,12.049428997
1166,115.0,2008-07-02,10.7650766203
1167,115.0,2008-07-04,10.4885310542
1168,115.0,2008-07-06,7.64770551255
1169,115.0,2008-07-07,10.4060267298
1170,115.0,2008-07-22,7.08115304535
1171,115.0,2008-07-23,0.948218580122
1172,117.0,2007-06-21,3.09885861577
1173,117.0,2007-06-22,2.89453482754
1174,117.0,2007-06-25,2.9031193658
1175,117.0,2007-06-27,1.17424396722
1176,117.0,2007-06-29,1.62882101959
1177,117.0,2007-07-04,2.95536086829
1178,125.0,2008-05-10,1.2822534731
1179,125.0,2008-05-11,5.01523671489
1180,125.0,2008-05-23,5.0155261713
1181,125.0,2008-05-24,4.100092128
1182,125.0,2008-05-30,7.15614463775
1183,125.0,2008-05-31,6.40573556886
1184,125.0,2008-06-05,5.07602141888
1185,125.0,2008-06-07,3.06750852743
1186,125.0,2008-06-20,3.27512407563
1187,125.0,2008-06-21,7.71138057228
1188,125.0,2008-06-22,8.05367222776
1189,125.0,2008-08-20,1.25051459801
1190,125.0,2008-08-23,3.82472601704
1191,125.0,2008-08-24,3.09855562904
1192,125.0,2008-08-27,2.81785982686
1193,125.0,2008-08-28,3.231519104
1194,125.0,2008-09-02,1.42621192578
1195,125.0,2008-09-03,25.6928778421
1196,125.0,2008-09-06,5.56733384726
1197,125.0,2008-09-09,3.30170514867
1198,125.0,2008-09-12,2.46138746512
1199,125.0,2008-09-13,5.6382377143
1200,125.0,2008-09-16,2.06875685646
1201,125.0,2008-09-17,2.45609546149
1202,125.0,2008-09-20,5.47196394152
1203,125.0,2008-09-21,2.45778059143
1204,125.0,2008-09-25,
1205,125.0,2008-10-06,
1206,125.0,2008-10-11,
1207,126.0,2008-04-22,6.49667012383
1208,126.0,2008-04-26,2.22131456116
1209,126.0,2008-04-27,3.36634558217
1210,126.0,2008-05-01,2.87011235131
1211,126.0,2008-05-02,1.72510507417
1212,126.0,2008-05-03,9.7750115386
1213,126.0,2008-05-10,10.8237259665
1214,126.0,2008-05-11,7.11662394372
1215,126.0,2008-05-16,1.41984880596
1216,126.0,2008-05-17,3.82656919628
1217,126.0,2008-05-18,3.28169290038
1218,126.0,2008-05-21,3.72891042558
1219,126.0,2008-05-23,3.02281632373
1220,126.0,2008-05-28,6.45680956598
1221,126.0,2008-05-29,0.682029581365
1222,126.0,2008-05-31,5.52346341993
1223,126.0,2008-06-01,2.6801746174
1224,126.0,2008-06-02,2.98469293854
1225,126.0,2008-06-03,2.94213949946
1226,126.0,2008-06-05,3.82298795215
1227,126.0,2008-06-06,1.67698434416
1228,126.0,2008-06-07,4.25257492416
1229,126.0,2008-06-08,1.43380756101
1230,126.0,2008-06-09,11.4564089716
1231,126.0,2008-06-14,3.17500762878
1232,126.0,2008-06-15,1.20565641207
1233,126.0,2008-06-20,1.091480698
1234,126.0,2008-06-21,6.09284610593
1235,126.0,2008-06-22,0.925265962027
1236,126.0,2008-06-28,inf
1237,126.0,2008-06-29,3.38011344325
1238,126.0,2008-07-06,1.65242038832
1239,126.0,2008-07-12,3.98113117365
1240,126.0,2008-07-13,2.0508573729
1241,126.0,2008-07-14,3.08881556715
1242,126.0,2008-07-16,1.47798786235
1243,126.0,2008-07-18,7.4878675347
1244,126.0,2008-07-19,2.81021764216
1245,126.0,2008-07-23,4.11996230413
1246,126.0,2008-07-24,1.43795612356
1247,126.0,2008-07-25,3.38575198531
1248,126.0,2008-07-26,6.08793412792
1249,126.0,2008-07-27,6.06304070094
1250,126.0,2008-07-29,2.76703227251
1251,126.0,2008-07-31,6.40204340341
1252,126.0,2008-08-02,5.39805018457
1253,126.0,2008-08-03,3.1950410193
1254,126.0,2008-08-07,35.6291714907
1255,126.0,2008-08-08,16.3678734242
1256,126.0,2008-08-09,6.53804123136
1257,126.0,2008-08-10,9.56351738008
1258,126.0,2008-08-11,3.47989831727
1259,126.0,2008-08-12,4.20783065657
1260,126.0,2008-08-16,3.46603229468
1261,126.0,2008-08-17,5.08035514751
1262,126.0,2008-09-04,4.17563133842
1263,126.0,2008-09-08,1.74666306246
1264,126.0,2008-09-12,3.46334185965
1265,126.0,2008-09-13,1.2473493643
1266,126.0,2008-09-15,1.04111009916
1267,126.0,2008-09-23,1.50173100783
1268,126.0,2008-09-29,3.46435662175
1269,126.0,2008-09-30,3.72288280581
1270,126.0,2008-10-01,1.32997487524
1271,126.0,2008-10-02,3.54729114866
1272,126.0,2008-10-11,8.67383936097
1273,126.0,2008-10-12,5.39175903822
1274,126.0,2008-10-13,1.09529781077
1275,126.0,2008-10-15,1.24173656732
1276,126.0,2008-10-20,1.58200277047
1277,126.0,2008-11-24,0.913824521629
1278,126.0,2008-11-26,4.34037649084
1279,126.0,2008-11-27,1.13826488511
1280,126.0,2008-11-29,4.04553156934
1281,126.0,2008-12-01,0.868149459018
1282,126.0,2008-12-04,1.16933773474
1283,126.0,2008-12-08,3.61814279939
1284,126.0,2008-12-13,6.93519903553
1285,128.0,2007-04-14,1.97187455387
1286,128.0,2007-04-15,1.05851959973
1287,128.0,2007-04-16,1.27761410533
1288,128.0,2007-04-18,4.04040983404
1289,128.0,2007-04-19,1.62647986362
1290,128.0,2007-04-20,1.49462825376
1291,128.0,2007-04-21,6.06129934422
1292,128.0,2007-05-05,6.64477048777
1293,128.0,2007-05-06,4.98918735954
1294,128.0,2007-05-08,2.59892966231
1295,128.0,2007-05-27,10.6778010056
1296,128.0,2007-05-29,43.871623361
1297,128.0,2007-05-30,1.32563492268
1298,128.0,2007-05-31,4.45298747721
1299,128.0,2007-06-01,3.6338204657
1300,128.0,2007-06-04,1.98283683412
1301,128.0,2007-06-20,17.7161556505
1302,128.0,2007-06-21,1.33873137929
1303,128.0,2007-06-25,1.48410209066
1304,128.0,2007-06-26,1.29811598002
1305,128.0,2007-06-27,1.82475347536
1306,128.0,2007-06-28,1.55440648816
1307,128.0,2007-06-29,1.2261079722
1308,128.0,2007-07-01,4.42481397507
1309,128.0,2007-07-02,1.52042244086
1310,128.0,2007-07-03,1.328442089
1311,128.0,2007-07-07,10.127473337
1312,128.0,2007-07-08,2.42220368331
1313,128.0,2008-05-01,33.661410141
1314,128.0,2008-05-03,6.29420963279
1315,128.0,2008-05-04,5.24884099113
1316,128.0,2008-05-06,3.64351621588
1317,128.0,2008-05-09,7.05717853635
1318,128.0,2008-05-10,7.89108520596
1319,128.0,2008-05-12,6.5195242887
1320,128.0,2008-05-13,6.15865470135
1321,128.0,2008-05-14,6.15514656422
1322,128.0,2008-05-15,5.3740380869
1323,128.0,2008-05-16,8.19580027418
1324,128.0,2008-05-17,9.61434587956
1325,128.0,2008-05-18,2.42708673459
1326,128.0,2008-05-23,1.49295853744
1327,128.0,2008-06-06,6.81310824145
1328,128.0,2008-06-07,12.4950353028
1329,128.0,2008-06-10,6.12825261272
1330,128.0,2008-06-11,5.03715632971
1331,128.0,2008-06-27,7.30421999593
1332,128.0,2008-06-29,3.85892441716
1333,128.0,2008-06-30,1.39188767158
1334,128.0,2008-07-01,4.48277713929
1335,128.0,2008-07-02,6.34880610084
1336,128.0,2008-07-03,6.52080477904
1337,128.0,2008-07-04,6.20675332935
1338,128.0,2008-07-05,6.82739767205
1339,128.0,2008-07-06,7.90161227905
1340,128.0,2008-07-07,5.21184894627
1341,128.0,2008-07-08,3.7704433573
1342,128.0,2008-07-09,2.51158781544
1343,128.0,2008-07-10,3.89513668696
1344,128.0,2008-07-11,3.69564399555
1345,128.0,2008-07-12,1.24679328179
1346,128.0,2008-07-13,8.25809818116
1347,128.0,2008-07-17,10.0906688422
1348,128.0,2008-07-18,7.70427826929
1349,128.0,2008-07-19,7.17430288659
1350,128.0,2008-07-27,3.9381792328
1351,128.0,2008-07-28,3.31400152178
1352,128.0,2008-07-29,6.13014288469
1353,128.0,2008-07-30,5.35963209716
1354,128.0,2008-07-31,9.77967120985
1355,128.0,2008-08-01,7.49374430237
1356,128.0,2008-08-05,10.352923145
1357,128.0,2008-08-06,9.67818768684
1358,128.0,2008-08-07,4.78818685468
1359,128.0,2008-08-08,2.07372162194
1360,128.0,2008-08-09,4.66384707747
1361,128.0,2008-08-11,2.59417831249
1362,128.0,2008-08-12,10.5536679233
1363,128.0,2008-08-13,1.56178313514
1364,128.0,2008-08-15,11.2477425624
1365,128.0,2008-08-17,8.97779648919
1366,128.0,2008-08-18,2.79779075198
1367,128.0,2008-08-21,4.74625020848
1368,128.0,2008-08-22,1.55661868735
1369,128.0,2008-08-23,2.29539563165
1370,128.0,2008-08-24,2.45567565551
1371,128.0,2008-08-25,4.5156880647
1372,128.0,2008-08-26,2.07097372389
1373,128.0,2008-08-27,6.00912178841
1374,128.0,2008-08-28,2.54664690867
1375,128.0,2008-08-29,5.84087845319
1376,128.0,2008-09-01,7.16923695331
1377,128.0,2008-09-02,6.35780956403
1378,128.0,2008-09-03,5.7517133967
1379,128.0,2008-09-04,6.1621016375
1380,128.0,2008-09-05,5.382541741
1381,128.0,2008-09-06,11.1067325362
1382,128.0,2008-09-07,4.85989439052
1383,128.0,2008-09-08,7.44904427482
1384,128.0,2008-09-09,7.7770313728
1385,128.0,2008-09-10,4.23415442253
1386,128.0,2008-09-11,7.33421867783
1387,128.0,2008-09-12,2.32470573324
1388,128.0,2008-09-13,11.318629728
1389,128.0,2008-09-14,3.04577607058
1390,128.0,2008-09-15,9.96523304473
