,,acc_std,acceleration,bearing,bearing_std,distance,distance_std,parsed_date,parsed_time,speed,speed_std,t_user_id,timediff,transportation_mode
1084,0,1.31571546049,0.17894793399,228.611109492,88.0527791618,446.145210524,4.21134945175,2009-04-09,2009-04-09 01:18:36-03:00,1.92258785771,1.93069451763,82.0,279.0,walk
1085,0,2.36222539599,0.00847331750955,181.189349774,114.849786425,14605.2734344,32.3265175863,2009-04-11,2009-04-11 05:09:30-03:00,16.067940288,6.50542380922,82.0,26567.0,subway
1086,0,0.631391590608,0.0209116139233,170.134841962,110.098238501,73171.8652641,592.828540823,2009-04-11,2009-04-11 06:47:35-03:00,1.93333179489,3.28840869384,82.0,107495.0,walk
1087,0,1.33663830837,-0.0353805876074,208.067642966,164.336242945,6328.95314885,5.3973956274,2009-04-13,2009-04-13 12:50:17-03:00,14.5540190086,6.31339991407,82.0,585.0,subway
1088,0,3.12712406848,0.3027213228,194.775084457,108.080794526,12015.763339,769.794623748,2009-04-13,2009-04-13 12:17:04-03:00,2.82150331052,4.93611251413,82.0,3053.0,walk
1089,0,,,214.780447218,68.5868153196,21409.7808174,26.3302635673,2009-04-14,2009-04-14 00:32:38-03:00,inf,,82.0,1746.0,subway
1090,0,4.62022940259,0.176045595113,200.177218742,111.506543898,11691.6264263,843.05378477,2009-04-14,2009-04-14 00:24:52-03:00,2.7393060092,5.57388729762,82.0,2416.0,walk
1091,0,40.6000964253,-0.789826311145,191.813725707,113.290718833,18018.0337474,92.5232127825,2009-04-16,2009-04-16 13:38:54-03:00,16.9595803425,36.8426938651,82.0,1294.0,subway
1092,0,0.380250760665,0.030685831904,210.717273986,95.5856170438,699.589534335,3.90376695605,2009-04-16,2009-04-16 14:00:32-03:00,1.7520241168,1.54213182948,82.0,459.0,walk
1093,0,3.81638046357,-0.0430348040899,214.665702676,102.024353203,41444.9010095,52.4759257266,2009-04-17,2009-04-17 00:20:48-03:00,15.9556760238,6.5478535279,82.0,48326.0,subway
1094,0,4.03368962344,0.301009649142,178.579558795,107.075601965,23606.903607,769.67917816,2009-04-17,2009-04-17 00:12:28-03:00,2.77332346334,6.82198541871,82.0,49340.0,walk
1095,0,1.14614246259,-0.000601956900154,225.219368787,160.502827705,5879.65693904,5.73888823243,2009-04-18,2009-04-18 13:08:51-03:00,14.7321252807,6.45865254137,82.0,566.0,subway
1096,0,0.680069981262,0.0184584061682,169.260905152,110.508027549,27627.9682815,214.707388539,2009-04-18,2009-04-18 05:32:45-03:00,0.685453890923,1.12781452025,82.0,114867.0,walk
1097,0,1.74801219336,-0.0130402711539,217.117002217,66.8203149704,21338.7011304,20.4398204837,2009-04-19,2009-04-19 05:49:57-03:00,15.9041455982,5.61684681265,82.0,1663.0,subway
1098,0,1.72722796013,0.114880485815,174.88847516,99.3963846402,11460.5734651,907.923395268,2009-04-19,2009-04-19 05:40:58-03:00,2.15482902254,2.51206049379,82.0,2506.0,walk
1099,0,1.41984417628,-0.00492220179036,202.798532809,112.083881972,44654.6251384,262.713170554,2008-07-22,2008-07-22 08:46:18-03:00,4.2303494659,4.47661225427,84.0,95765.0,bus
1100,0,1.13408599867,0.00193221138797,202.265584054,142.435181883,7053.15480557,10.7300731514,2008-07-22,2008-07-22 07:19:54-03:00,5.38182407923,5.3614327298,84.0,1388.0,taxi
1101,0,1.96779092766,-0.00346634553324,180.082616658,88.6739431428,13621.4031998,480.037306127,2008-07-22,2008-07-22 08:54:42-03:00,1.37315913044,3.06913566976,84.0,9235.0,walk
1102,0,0.633784544987,0.00198682644676,217.252248956,94.4661533574,5770.96970538,13.3980563587,2008-08-21,2008-08-21 01:04:01-03:00,9.25453903751,6.71840500767,84.0,795.0,taxi
1103,0,1.09270589312,-0.033160576573,97.4248344055,52.8002077952,738.578362628,7.82061030499,2008-08-21,2008-08-21 00:08:24-03:00,1.41237579216,2.04273799249,84.0,482.0,walk
1104,0,0.595908666261,0.000559442198308,207.673669014,137.221574795,28828.9063453,184.91970129,2008-08-22,2008-08-22 07:26:32-03:00,4.68670033573,3.79498373086,84.0,88340.0,bus
1105,0,0.713045802629,0.00198558477212,173.640042619,100.386406734,125263.49531,29.559824922,2008-08-24,2008-08-24 00:31:48-03:00,9.58796924167,7.41175652088,84.0,84491.0,bus
1106,0,1.39546758166,-0.0144142362998,183.320428918,99.496942275,114896.948313,728.251330905,2008-08-24,2008-08-24 04:18:08-03:00,1.33090347584,2.29963771178,84.0,99941.0,walk
1107,0,1.31688590467,0.00129796718248,217.7770439,95.2571631654,20911.8460257,11.1332560104,2008-08-25,2008-08-25 00:00:01-03:00,4.11292242345,4.007105707,84.0,40116.0,bus
1108,0,3.20556543808,-0.0376266332099,189.462090668,108.882758111,16776.4024637,305.185299352,2008-08-25,2008-08-25 00:28:10-03:00,1.99929577269,6.22198268465,84.0,52589.0,walk
1109,0,0.45040272634,-0.000712013624909,117.854675976,97.1046052257,38638.0876246,13.4898693859,2008-08-26,2008-08-26 00:59:04-03:00,12.8536552311,6.74493469296,84.0,3006.0,bus
1110,0,1.02865787007,-0.00594052085102,163.869106217,113.579972153,26880.6207292,912.201753791,2008-08-26,2008-08-26 00:47:59-03:00,1.09384006572,1.97817678876,84.0,6198.0,walk
1111,0,0.341948339592,-0.00287862200181,217.617529124,35.470604175,186361.368649,20.3395780108,2008-08-28,2008-08-28 02:29:06-03:00,23.4919890517,5.55466412886,84.0,8036.0,car
1112,0,0.382186758952,0.00364074346518,250.51880877,72.2307528364,39338.2419595,14.9621908413,2008-08-28,2008-08-28 06:32:18-03:00,13.6514088988,7.50628723141,84.0,3334.0,taxi
1113,0,0.498708726879,0.000563567853875,164.302236328,109.251612631,40033.1438697,517.96899258,2008-08-28,2008-08-28 05:45:52-03:00,0.989120039426,1.4910976725,84.0,100722.0,walk
1114,0,1.27702798926,-0.0293089982315,246.494288887,40.8876180482,27537.8653602,12.0804521883,2008-08-31,2008-08-31 08:44:54-03:00,13.5922336427,6.04022609414,84.0,2026.0,bus
1115,0,0.547995379668,0.00162853240751,139.173097993,63.3688651714,1113.42020622,3.38407457324,2008-08-31,2008-08-31 09:20:36-03:00,1.33626056851,0.947258355364,84.0,1054.0,walk
1116,0,1.16569035284,0.00581145170502,183.87288559,111.062687561,49590.0093662,45.2216354013,2008-09-01,2008-09-01 00:08:11-03:00,5.39042162249,4.36433414629,84.0,84804.0,bus
1117,0,0.736156244123,0.022813465379,146.106891081,99.8749903406,14213.839383,30.320805167,2008-09-01,2008-09-01 08:54:34-03:00,5.30630039544,4.9519106002,84.0,87086.0,taxi
1118,0,0.699508850506,-0.0467532480548,229.66738085,90.2488635977,123154.575454,3743.69659809,2008-09-01,2008-09-01 03:52:27-03:00,29.3369414762,18.3027835553,84.0,22948.0,train
1119,0,2.57859501488,0.00138797176219,175.540122101,116.18479691,632561.623624,2532.15301499,2008-09-01,2008-09-01 04:43:03-03:00,4.904095009,9.48112354684,84.0,193161.0,walk
1120,0,1.42262008577,0.001674089163,159.351332055,67.4158344634,14336.0768106,135.350532638,2008-09-08,2008-09-08 22:34:54-03:00,4.28986758239,4.40122674108,84.0,3322.0,bus
1121,0,1.46466143464,-0.00302547107696,207.426736659,104.492039454,2029.17614612,8.58452899777,2008-09-08,2008-09-08 23:30:18-03:00,1.87509370468,2.47337710712,84.0,1183.0,walk
1122,0,0.854487050491,-0.00189894575683,176.088172922,104.58198608,11849.0582467,206.522661545,2008-09-09,2008-09-09 00:18:09-03:00,1.47118754472,1.65702353402,84.0,7497.0,walk
1123,0,0.676966424214,0.00236855644362,181.020340461,113.374020643,26117.3985496,21.8520272189,2008-09-10,2008-09-10 13:34:47-03:00,5.0954203618,4.22570871333,84.0,37511.0,bus
1124,0,0.789851228562,-0.00398507309998,158.335650592,62.4388763246,5180.73771229,7.65398291036,2008-09-11,2008-09-11 00:00:00-03:00,4.09226238186,3.81536522784,84.0,1352.0,bus
1125,0,0.74869255808,0.000839389056948,195.474919095,123.738126718,710.972923714,2.5023404698,2008-09-11,2008-09-11 00:22:34-03:00,1.54559331242,1.2511702349,84.0,460.0,walk
1126,0,0.902381186221,0.00309966807026,215.440485402,127.077715128,16446.4542154,9.54270902426,2008-09-12,2008-09-12 09:56:30-03:00,4.9993380923,4.33816139614,84.0,5366.0,bus
1127,0,7.17771831642,0.00140690609043,175.062609443,119.899072672,11945.8993132,249.327659065,2008-09-12,2008-09-12 10:35:38-03:00,2.00285627344,10.6188719144,84.0,3968.0,walk
1128,0,1.04139817246,0.00385324046996,189.882130419,105.082357356,15120.2075687,11.0782748419,2008-09-13,2008-09-13 06:56:54-03:00,5.26917932261,4.35497056337,84.0,15310.0,bus
1129,0,0.556271866181,0.0350011014525,221.5302561,110.37088814,1670.1459938,12.5868909827,2008-09-13,2008-09-13 06:14:58-03:00,5.60319922734,6.28919869712,84.0,374.0,taxi
1130,0,0.693683608302,0.00184395127089,191.109345665,100.558341642,29227.4033442,162.068590048,2008-09-13,2008-09-13 08:43:15-03:00,1.01528734739,1.40511151992,84.0,97426.0,walk
1131,0,1.971719889,-0.0203561921485,178.778650271,105.16884913,374538.851082,809.061396146,2008-09-14,2008-09-14 01:23:39-03:00,12.5726878588,6.50020205316,84.0,120666.0,car
1132,0,0.522482900566,-0.00240424241582,165.907210266,107.546249391,229374.444599,1557.94301015,2008-09-14,2008-09-14 06:42:27-03:00,0.840797529249,1.13358490227,84.0,108679.0,walk
1133,0,0.587709832613,-0.00594679559459,102.383218105,60.0014786157,4221.93797143,9.31505793493,2008-09-15,2008-09-15 23:43:29-03:00,6.01415665446,4.65752896746,84.0,702.0,bus
1134,0,0.676065154018,-0.00268487737113,114.548875307,72.8637035143,540.897280536,2.65001859501,2008-09-15,2008-09-15 12:13:30-03:00,1.33225931166,1.3250092975,84.0,406.0,walk
1135,0,0.937843024479,-4.27375713804e-06,191.005486212,104.700059699,31004.4806108,123.401142465,2008-09-16,2008-09-16 00:38:25-03:00,4.18712348326,3.66220473407,84.0,122687.0,bus
1136,0,6.4742196923,0.00747995186378,181.461325896,106.042568395,19251.0096732,217.806108463,2008-09-16,2008-09-16 00:44:10-03:00,1.35875026012,9.23658244368,84.0,45012.0,walk
1137,0,2.60321234885,-0.035637463142,180.237291164,104.847538703,52449.9024871,239.182664623,2008-09-17,2008-09-17 13:22:16-03:00,6.5456109658,6.31317337052,84.0,123193.0,bus
1138,0,0.610827757463,-0.00428469754062,169.743102659,93.5811941478,18736.8274469,502.89242833,2008-09-17,2008-09-17 13:38:20-03:00,1.32964318071,1.06395639672,84.0,36398.0,walk
1139,0,1.32418573779,0.00365529396875,224.459322665,117.279626132,30617.1886135,258.773107539,2008-09-18,2008-09-18 10:34:06-03:00,5.09571853425,4.06422392676,84.0,91086.0,bus
1140,0,1.26092201716,0.00905451891697,159.753894851,106.411962438,29466.8536059,232.792473263,2008-09-18,2008-09-18 12:11:02-03:00,1.25175863614,2.3391416431,84.0,128937.0,walk
1141,0,0.643751396133,0.00433893299318,202.125150091,116.824347451,19948.3188184,27.1273539986,2008-09-19,2008-09-19 09:31:38-03:00,4.60296310023,4.21282175322,84.0,52100.0,bus
1142,0,1.96642084094,-0.0920753918587,153.772381362,64.3970661062,3085.82269394,23.9366399314,2008-09-19,2008-09-19 00:09:53-03:00,7.82921312169,7.78457069753,84.0,556.0,subway
1143,0,1.88823778515,-0.00610501353018,177.473178222,106.290517455,49917.1271468,254.335082795,2008-09-19,2008-09-19 02:56:52-03:00,1.46106562885,3.44958637814,84.0,119214.0,walk
1144,0,1.36361243905,-0.00173532495451,194.446969581,101.425846043,25835.9197548,25.3775281262,2008-09-20,2008-09-20 00:00:00-03:00,5.18007065795,4.79012964936,84.0,30998.0,bus
1145,0,0.469770879861,0.00268686656069,237.148268386,105.543921458,12472.7571325,295.199100216,2008-09-20,2008-09-20 00:41:30-03:00,1.5421051701,1.42887818479,84.0,31918.0,walk
1146,0,0.517481068014,-0.000511721649055,106.280019668,57.6304359311,6164.39432797,9.01511529887,2008-09-21,2008-09-21 23:35:42-03:00,4.92386443991,4.49364711014,84.0,1348.0,bus
1147,0,0.803431724649,-0.00500312206852,188.78224784,102.790841485,25737.8163915,35.9706275134,2008-09-22,2008-09-22 00:01:00-03:00,3.69880013246,3.75232072647,84.0,39948.0,bus
1148,0,2.03862672194,0.00179296220382,174.502937175,108.390461714,35166.8953665,300.697137562,2008-09-22,2008-09-22 01:05:04-03:00,1.53878026093,3.26766482727,84.0,81088.0,walk
1149,0,0.740009242103,0.00365658700196,227.915755664,122.213585046,16049.2441632,16.1606731074,2008-09-23,2008-09-23 10:54:51-03:00,5.63308288919,4.03394003415,84.0,3712.0,bus
1150,0,1.55461227838,-0.0168093772109,161.70930802,105.664454084,30106.4399476,300.285016257,2008-09-23,2008-09-23 13:16:09-03:00,1.64316368629,3.63179275885,84.0,87700.0,walk
1151,0,4.09830248356,-0.0836613254614,118.59042773,64.0957817293,4996.728629,29.4315859639,2008-09-24,2008-09-24 23:45:53-03:00,6.13763213452,8.03959568169,84.0,846.0,bus
1152,0,0.519816271906,-0.00353774653365,191.728633266,148.253450734,796.60051204,1.95042108073,2008-09-24,2008-09-24 11:16:34-03:00,1.71229158395,0.970997856124,84.0,465.0,subway
1153,0,3.69733044768,-0.0103684457541,179.060229158,106.621333363,15993.7724301,241.863892718,2008-09-24,2008-09-24 00:28:07-03:00,1.20160245727,5.95228583384,84.0,45530.0,walk
1154,0,0.572227148112,-0.000423323215944,150.103048745,71.2813452769,10764.7947224,7.85730668857,2008-09-25,2008-09-25 00:00:01-03:00,3.7925415083,3.90850499146,84.0,3224.0,bus
1155,0,0.612292950713,0.0149838809636,226.352161898,83.6657383972,2016.80827838,11.4573663537,2008-09-25,2008-09-25 08:26:36-03:00,3.38835669088,3.38535160348,84.0,802.0,subway
1156,0,0.820624020902,-0.0123677823168,213.321657401,79.5250839166,909690.909794,28795.9318119,2008-09-25,2008-09-25 08:40:00-03:00,3.47761479008,3.86079246108,84.0,52958.0,taxi
1157,0,1.52056212626,-0.00422160649042,174.790766025,101.639918274,942904.226113,23976.7047713,2008-09-25,2008-09-25 01:44:49-03:00,1.60798806815,3.29120775469,84.0,166509.0,walk
1158,0,0.575076199429,0.0041389524034,151.163448947,95.1301493236,11862.8588591,28.2923973674,2008-09-26,2008-09-26 07:21:28-03:00,3.96586807057,3.41879185906,84.0,10518.0,bus
1159,0,0.979427899483,-0.00273106811378,176.394343782,105.160955468,27691.9382099,108.689844661,2008-09-26,2008-09-26 00:00:00-03:00,1.3078414442,1.98384173847,84.0,44982.0,walk
1160,0,0.665297366522,0.00379042951156,204.4895999,75.7334942403,14257.8263501,11.4246903876,2008-09-27,2008-09-27 05:05:34-03:00,4.59468015834,3.27287964851,84.0,10426.0,bus
1161,0,1.75479044793,-0.00326311987423,171.641304467,111.853685256,35691.7284437,114.820707846,2008-09-27,2008-09-27 04:59:36-03:00,2.91884690566,3.81250516152,84.0,17540.0,walk
1162,0,2.1882012315,-0.0495534496441,163.421438648,107.902861893,16775.1078321,56.4711574425,2008-09-28,2008-09-28 00:42:12-03:00,4.60813287734,5.48390535397,84.0,23995.0,bus
1163,0,2.25145503544,-0.026724739247,180.917070767,107.995435124,38735.1168658,84.8739673707,2008-09-28,2008-09-28 00:24:06-03:00,1.74004364428,4.38611076763,84.0,27161.0,walk
1164,0,1.2903133391,-0.00234865823923,192.969845559,93.7941264637,18226.4139903,55.036128682,2008-09-30,2008-09-30 02:20:49-03:00,4.26246012397,3.99092342118,84.0,18603.0,bus
1165,0,2.67785535315,0.00301573149825,122.782686824,85.0426230816,5203.24237056,12.2791461831,2008-09-30,2008-09-30 09:34:11-03:00,7.24980162185,6.15469316112,84.0,957.0,taxi
1166,0,1.34423760958,-0.00778211903374,182.692629642,125.211662528,18498.1933745,115.538860297,2008-09-30,2008-09-30 02:09:09-03:00,1.42599313105,2.46849407096,84.0,19807.0,walk
1167,0,0.585098202314,0.00443915053565,96.3716297821,53.6233130966,7744.73308996,7.85439036187,2008-10-06,2008-10-06 23:39:02-03:00,6.16618876589,3.92719518093,84.0,1256.0,bus
1168,0,0.419420087511,0.000715090977391,210.161047822,89.3490536837,104.413658405,1.74864963868,2008-10-06,2008-10-06 23:37:06-03:00,0.915909284251,0.874324819341,84.0,114.0,walk
1169,0,0.561716001343,0.00232903088675,161.379088532,64.5906813824,8190.81521484,6.87489741078,2008-10-07,2008-10-07 00:00:00-03:00,3.30335981277,3.39058174843,84.0,2886.0,bus
1170,0,1.01828679759,-0.0107808432651,204.961054987,112.868882784,12405.4531827,392.212268856,2008-10-07,2008-10-07 00:49:34-03:00,1.71228202148,2.02583971667,84.0,32932.0,walk
1171,0,0.59944280539,0.00402658430186,174.97483478,110.103634784,35607.2280754,8.86965499901,2008-10-08,2008-10-08 04:53:06-03:00,4.93056319411,4.39639360358,84.0,68812.0,bus
1172,0,1.20258880977,0.00047842921168,167.580530758,96.2502534878,4259.05399048,11.2495169919,2008-10-08,2008-10-08 05:46:34-03:00,2.8334485562,3.75351594446,84.0,2818.0,walk
1173,0,0.700273026517,0.00380122746378,153.902733002,70.5118380326,15926.2412624,178.730342071,2008-10-09,2008-10-09 00:00:00-03:00,3.60166432506,3.74658177881,84.0,86112.0,bus
1174,0,3.15277500229,-0.0324725424672,184.787533515,114.362530675,15923.7128847,254.171906773,2008-10-09,2008-10-09 00:46:08-03:00,1.72030290222,5.67146616401,84.0,44343.0,walk
1175,0,0.521430897448,0.00716407653342,139.748549429,66.3172263571,25504.8875722,238.067188992,2008-10-10,2008-10-10 00:04:20-03:00,3.8940041182,3.37394427689,84.0,86138.0,bus
1176,0,0.798153160513,0.000587298694635,172.729779743,120.97118338,11234.3544125,387.831358181,2008-10-10,2008-10-10 00:56:26-03:00,1.20627578079,1.38820071848,84.0,35819.0,walk
1177,0,0.689842480068,0.00455761463966,147.690666868,62.7540171465,9957.51837016,7.6229282986,2008-10-11,2008-10-11 00:00:00-03:00,4.43251206489,3.79619211347,84.0,22400.0,bus
1178,0,0.90703093871,-0.0148197158243,143.767888101,123.853967524,1564.35411226,11.931367918,2008-10-11,2008-10-11 06:34:11-03:00,5.35737709679,5.96568395902,84.0,292.0,taxi
1179,0,1.20971593745,0.00107437598038,186.102193207,107.805408033,5916.65948875,96.4982538929,2008-10-11,2008-10-11 06:33:29-03:00,1.52952797786,2.12344921085,84.0,86440.0,walk
1180,0,2.03885750806,-0.0445979891305,140.999848408,53.9315274949,5257.89228278,23.851162319,2008-10-12,2008-10-12 23:33:00-03:00,6.84047950972,8.18802689364,84.0,938.0,subway
1181,0,0.663985013445,-0.00102552503007,157.612062678,99.5451736384,11325.9836288,259.937431846,2008-10-13,2008-10-13 02:53:26-03:00,4.36124956893,4.19778861637,84.0,75992.0,bus
1182,0,0.532306300728,0.135787172098,82.691729275,104.45616631,42.2796023828,3.18731542176,2008-10-13,2008-10-13 07:21:24-03:00,1.11262111534,1.59365771088,84.0,38.0,subway
1183,0,0.509027779792,0.00162651508599,223.578449474,97.356649376,11750.6064593,9.11977123353,2008-10-13,2008-10-13 06:42:24-03:00,8.18751792278,4.48159918422,84.0,2338.0,taxi
1184,0,2.92338075369,-0.00460031360703,185.28446414,108.654604807,49337.6610733,460.059242901,2008-10-13,2008-10-13 00:15:39-03:00,1.94708968757,5.08624188984,84.0,32575.0,walk
1185,0,0.629753358852,-0.00154813940306,171.148030711,59.9079126354,7616.80505565,6.59399474226,2008-10-14,2008-10-14 00:00:00-03:00,3.74474191527,3.29699737113,84.0,2034.0,bus
1186,0,1.84506771132,-0.037477399672,257.506660021,72.4982733124,667.223220226,5.93650633495,2008-10-14,2008-10-14 11:14:28-03:00,2.54974121051,2.7970489489,84.0,259.0,subway
1187,0,0.662506401111,0.00581145413074,173.31712436,105.56574645,6072.41064016,8.62229792814,2008-10-14,2008-10-14 00:56:10-03:00,0.721593029039,1.33208534149,84.0,100384.0,walk
1188,0,1.38616286523,0.00531747222174,191.381617767,121.966872885,25329.4359281,67.764158748,2008-10-15,2008-10-15 10:23:36-03:00,4.84203648181,5.05961974253,84.0,48578.0,bus
1189,0,1.10813470063,0.000282864671222,176.061611311,114.837221958,2333.20847159,48.6495082908,2008-10-15,2008-10-15 00:31:35-03:00,1.76591685674,1.9732651047,84.0,36967.0,walk
1190,0,0.889694301075,0.00353722387588,169.21786907,96.1669673715,34624.5094106,42.6091438862,2008-10-16,2008-10-16 00:02:18-03:00,4.84961487825,4.300588437,84.0,86261.0,bus
1191,0,0.357837976925,-0.0194587888552,99.6403162791,103.461798319,55.0562861417,1.61608886556,2008-10-16,2008-10-16 02:37:32-03:00,1.01956085448,0.80804443278,84.0,54.0,subway
1192,0,0.862774884047,-0.0168529038553,199.672530336,113.822227369,6408.07859749,10.8577075089,2008-10-16,2008-10-16 02:11:50-03:00,7.26911632631,5.40212055827,84.0,1540.0,taxi
1193,0,1.28874472471,-0.00655115956722,174.070605566,103.921802213,47475.6685681,536.848899411,2008-10-16,2008-10-16 00:47:28-03:00,1.56209454811,2.76437111168,84.0,44649.0,walk
1194,0,1.53517386257,0.00900009407467,158.071658746,60.706115533,12476.6233906,248.647336642,2008-10-17,2008-10-17 00:00:01-03:00,4.28436231839,4.279658979,84.0,86398.0,bus
1195,0,1.16675884259,-0.00196917975141,233.908510607,120.903743499,5131.32254801,15.5408974,2008-10-17,2008-10-17 14:21:09-03:00,5.80018134184,7.77293770262,84.0,888.0,subway
1196,0,1.37489261243,0.00536069359319,180.905624781,122.878240967,12340.2506643,379.630047144,2008-10-17,2008-10-17 00:26:23-03:00,1.64305148939,2.77160771014,84.0,52506.0,walk
1197,0,0.721811339287,0.00427542678738,163.409216791,56.012067568,8291.05772304,7.93201447345,2008-10-18,2008-10-18 00:00:01-03:00,5.27694700402,3.9448989541,84.0,1986.0,bus
1198,0,0.484673757866,-0.000614972571343,236.017302742,118.247359363,27083.7339998,586.138193415,2008-10-18,2008-10-18 15:34:36-03:00,10.4802486577,7.3298306569,84.0,86522.0,taxi
1199,0,0.53083011601,0.0023278510188,172.923119684,118.875114185,9811.14700573,229.16296162,2008-10-18,2008-10-18 14:09:16-03:00,1.37560500515,1.38033448513,84.0,90117.0,walk
1200,0,0.446471690563,0.00246024689063,184.920798458,109.362531932,17910.9795129,21.7863412744,2008-10-19,2008-10-19 07:40:13-02:00,3.26983071324,3.56656419748,84.0,6491.0,bus
1201,0,0.158743693752,0.00636919496108,57.1846337224,41.7268148893,113.6954943,3.48288808984,2008-10-19,2008-10-19 23:55:39-02:00,0.697055416852,0.680354956948,84.0,150.0,subway
1202,0,0.768723509705,-0.00499524137349,174.815058309,117.302680411,27331.84612,254.227923174,2008-10-19,2008-10-19 10:47:07-02:00,1.64870999135,3.45188759007,84.0,133142.0,walk
1203,0,0.56780766849,-0.00624726813273,161.522288318,110.429979335,14865.6649727,472.155436005,2008-10-20,2008-10-20 00:27:39-02:00,1.50215888523,2.29153330764,84.0,84736.0,walk
1204,0,0.360120206231,0.00399659334813,188.289048826,122.187538807,33370.6824468,313.098613335,2008-10-21,2008-10-21 13:37:31-02:00,5.39946756541,4.11497723925,84.0,123748.0,bus
1205,0,0.586681061562,-0.024838881311,158.47618355,120.557525111,732.807362334,18.7659469072,2008-10-21,2008-10-21 00:14:08-02:00,1.58328094159,3.75042565403,84.0,440.0,subway
1206,0,0.425697034503,0.00895812834329,159.72615705,103.84512124,40918.4224963,683.00700356,2008-10-21,2008-10-21 02:54:39-02:00,1.16086672952,1.37861837176,84.0,160650.0,walk
1207,0,0.429040145392,6.51561194199e-05,141.604930498,77.5388192968,36337.9364863,382.23418667,2008-10-22,2008-10-22 00:30:22-02:00,4.36121548354,4.27832695249,84.0,170977.0,bus
1208,0,0.520602797884,0.0269527914653,221.185853089,128.772484703,3684.77154482,45.4995798748,2008-10-22,2008-10-22 12:06:12-02:00,5.42198427655,6.95018937426,84.0,665.0,subway
1209,0,1.12208285039,-0.000826807596282,190.381782951,122.816382822,13267.4497934,421.43199497,2008-10-22,2008-10-22 00:38:47-02:00,1.50535729864,4.1094460949,84.0,129465.0,walk
1210,0,0.433255963871,0.0060300149746,182.930367891,113.842641962,30343.0893836,96.3059982549,2008-10-23,2008-10-23 13:21:38-02:00,5.20763670262,4.18959377675,84.0,124701.0,bus
1211,0,0.358939153284,-0.00121442766536,193.079419882,112.852912796,20748.8187735,36.884395815,2008-10-23,2008-10-23 00:11:58-02:00,3.26519632593,3.68333396342,84.0,52062.0,walk
1212,0,0.363072626096,-0.00189009878725,153.072612067,79.6348723574,7945.78645261,17.389699201,2008-10-24,2008-10-24 00:00:04-02:00,3.16228360005,3.47012344046,84.0,2350.0,bus
1213,0,0.958672588794,0.00194854294755,185.228772926,110.375385103,35917.6445731,362.274146538,2008-10-24,2008-10-24 13:04:03-02:00,1.67482726292,3.75043932592,84.0,95356.0,walk
1214,0,0.638637905198,0.00138658830336,157.671856559,74.614318958,14300.8905363,261.154518415,2008-10-25,2008-10-25 00:43:56-02:00,4.15487881738,4.05173525027,84.0,86939.0,bus
1215,0,0.628640697726,-0.11722118736,308.329451648,99.7744784148,1873.47357183,39.7719399267,2008-10-25,2008-10-25 09:57:02-02:00,11.9471819875,5.51777503096,84.0,190.0,subway
1216,0,0.415272755644,0.00457069639581,173.678195999,113.537756938,30632.5766302,371.250118482,2008-10-25,2008-10-25 14:35:13-02:00,1.30371236901,1.90011220169,84.0,90012.0,walk
1217,0,0.483312443498,0.00171399367832,173.82052975,114.83965772,9829.67511402,42.839547599,2008-10-26,2008-10-26 10:19:05-02:00,1.5309486855,2.19579673556,84.0,89455.0,walk
1218,0,1.08457465021,-0.0187063362554,125.841942909,109.710221996,1494.29604181,26.8478162834,2008-10-27,2008-10-27 23:53:19-02:00,3.63324978881,5.26376339964,84.0,400.0,bus
1219,0,0.311157372002,-0.0173972527997,141.764783764,127.562085867,678.057460841,32.844153784,2008-10-27,2008-10-27 10:17:39-02:00,1.69396540093,1.61981880319,84.0,295.0,subway
1220,0,1.86392423445,-0.040567297982,191.671953991,116.176588362,14595.5379511,480.228850727,2008-10-27,2008-10-27 09:43:31-02:00,2.3246577702,8.44665016787,84.0,6130.0,walk
1221,0,0.411921815026,0.00453045004861,131.305864086,76.9825161944,33886.4546104,446.195509149,2008-10-28,2008-10-28 00:10:22-02:00,3.78674631557,4.27125792941,84.0,172173.0,bus
1222,0,1.61848245581,0.0283101055406,197.16346808,152.38165873,5805.56914408,53.496666943,2008-10-28,2008-10-28 12:45:14-02:00,9.06810065861,9.98115506992,84.0,620.0,subway
1223,0,0.854280324338,-0.00702478265225,188.049207919,121.658295275,15378.9932737,368.247086328,2008-10-28,2008-10-28 00:38:29-02:00,1.65107167278,3.4070106696,84.0,47629.0,walk
1224,0,0.805179348228,-0.00703913259106,173.431543729,105.224557882,37247.7823125,51.4122314984,2008-10-29,2008-10-29 00:00:00-02:00,4.74485507269,5.05195424122,84.0,86399.0,bus
1225,0,0.42167826897,0.0020107654069,160.050422591,117.107568037,23301.4311686,696.649781853,2008-10-29,2008-10-29 13:10:21-02:00,1.03992910996,1.77286900448,84.0,86732.0,walk
1226,0,0.445074681753,0.00233926798454,173.743901116,106.427391435,34679.9181774,153.877637201,2008-10-30,2008-10-30 11:40:38-02:00,4.84672042012,4.17565937995,84.0,130748.0,bus
1227,0,0.340732447373,0.00445474717603,182.017758388,110.897195055,43147.9392412,99.4157882467,2008-10-30,2008-10-30 01:23:49-02:00,5.92460065439,5.38006835079,84.0,95881.0,car
1228,0,0.753124210298,-0.0102689470174,183.208673186,116.735140907,30894.8116099,481.730775359,2008-10-30,2008-10-30 00:50:04-02:00,1.4510566409,3.28427763884,84.0,129243.0,walk
