,t_user_id,parsed_date,distance
707,84.0,2008-12-03,53229.8044329
708,84.0,2008-12-04,87885.327256
709,84.0,2008-12-05,25924.4796337
710,84.0,2008-12-06,77231.5913318
711,84.0,2008-12-07,45341.0120648
712,84.0,2008-12-08,45784.0883351
713,84.0,2008-12-09,51281.1303226
714,84.0,2008-12-10,59915.8502127
715,85.0,2008-05-01,48526.9431265
716,85.0,2008-05-02,20050.2658397
717,85.0,2008-05-15,7700.64969447
718,85.0,2008-05-16,15668.1621239
719,85.0,2008-05-17,68857.7650388
720,85.0,2008-05-18,8245.73459812
721,85.0,2008-05-19,19961.9641884
722,85.0,2008-05-20,28342.3742884
723,85.0,2008-05-21,18302.8435417
724,85.0,2008-05-22,70395.7298748
725,85.0,2008-05-23,16142.9559354
726,85.0,2008-05-24,17206.2067111
727,85.0,2008-05-25,27713.3610931
728,85.0,2008-05-26,41484.501514
729,85.0,2008-05-27,7526.60293563
730,85.0,2008-05-28,29280.3609103
731,85.0,2008-05-29,19435.6070614
732,85.0,2008-07-22,82560.2241691
733,85.0,2008-07-23,22652.6592357
734,85.0,2008-07-24,27697.0073086
735,85.0,2008-07-25,17466.9216654
736,85.0,2008-07-26,15857.9863258
737,85.0,2008-07-27,5575.75171618
738,85.0,2008-07-31,9082.61377995
739,85.0,2008-08-01,17126.278702
740,85.0,2008-08-03,43490.3049255
741,85.0,2008-10-09,781.03500799
742,85.0,2008-10-10,59231.161953
743,85.0,2008-10-11,3343.06000896
744,85.0,2008-10-12,5524.69587718
745,85.0,2008-10-14,59194.7619312
746,85.0,2008-10-15,30605.3269426
747,85.0,2008-10-16,49371.9910882
748,85.0,2008-10-17,31902.2441885
749,85.0,2008-10-18,89661.3205593
750,85.0,2008-10-19,13786.6921774
751,85.0,2008-10-20,66086.7116522
752,85.0,2008-10-21,8936.96307119
753,85.0,2008-10-22,57026.559081
754,85.0,2008-10-23,57519.0730413
755,85.0,2008-10-24,18694.4684226
756,85.0,2008-10-25,16864.1205753
757,85.0,2008-10-26,68851.7372575
758,85.0,2008-10-27,2429.3107223
759,85.0,2008-10-28,55645.0510044
760,85.0,2008-10-29,45622.4985115
761,85.0,2008-10-30,56157.192392
762,85.0,2008-10-31,34042.8444863
763,85.0,2008-11-01,37880.4200523
764,85.0,2008-11-02,23183.8194763
765,85.0,2008-11-03,12746.3289328
766,85.0,2008-11-04,28134.60385
767,85.0,2008-11-05,47206.1955073
768,85.0,2008-11-06,42090.5855843
769,85.0,2008-11-07,42928.1374765
770,85.0,2008-11-08,43032.658666
771,85.0,2008-11-09,3110.05431849
772,85.0,2008-11-10,34414.9935371
773,85.0,2008-11-11,39332.5320536
774,85.0,2008-11-12,48134.9035868
775,85.0,2008-11-13,11471.2328134
776,85.0,2008-11-14,11536.1179455
777,85.0,2008-11-15,122789.064906
778,85.0,2008-11-16,4641.3808248
779,85.0,2008-11-17,7010.61071244
780,85.0,2008-11-18,4799.67577108
781,85.0,2008-11-25,1197.23570563
782,85.0,2008-11-26,35265.2555277
783,85.0,2008-11-27,9872.35111038
784,85.0,2008-11-28,12627.4781011
785,85.0,2008-11-29,40927.966482
786,85.0,2008-11-30,13697.5826946
787,85.0,2008-12-01,2063.08996928
788,85.0,2008-12-02,79622.5542708
789,85.0,2008-12-03,15512.7174568
790,85.0,2008-12-04,10051.5287861
791,85.0,2008-12-05,56182.1758338
792,85.0,2008-12-06,14443.2754426
793,85.0,2008-12-07,6008.12986021
794,85.0,2008-12-08,38645.9534847
795,85.0,2008-12-09,26194.6354803
796,85.0,2008-12-10,21267.7569299
797,85.0,2008-12-11,18922.9946309
798,85.0,2008-12-12,29995.9907728
799,85.0,2008-12-14,76756.0707998
800,85.0,2008-12-15,21872.9317241
801,85.0,2008-12-16,32776.6139485
802,85.0,2008-12-17,23880.1315478
803,85.0,2008-12-18,25745.1708804
804,85.0,2008-12-19,33062.4832492
805,85.0,2008-12-21,5226.4346969
806,85.0,2008-12-22,12230.6389117
807,85.0,2008-12-23,9658.98548473
808,85.0,2008-12-24,21065.9491326
809,85.0,2008-12-25,32032.49208
810,85.0,2008-12-26,33002.1676777
811,85.0,2008-12-27,1262.75052571
812,85.0,2008-12-28,14211.1241009
813,85.0,2008-12-29,23632.0721128
814,85.0,2008-12-30,38906.7802813
815,85.0,2008-12-31,54050.7474133
816,85.0,2009-01-01,1407.8617384
817,85.0,2009-01-02,251816.92006
818,85.0,2009-01-04,6229.74195381
819,85.0,2009-01-05,31856.6643699
820,85.0,2009-01-06,11284.2423853
821,85.0,2009-01-07,16780.9842156
822,85.0,2009-01-08,19477.9581573
823,85.0,2009-01-09,23926.5118712
824,85.0,2009-01-10,2903.55602453
825,85.0,2009-03-13,417.838415589
826,85.0,2009-03-14,31290.1021706
827,85.0,2009-03-16,8022.84601526
828,85.0,2009-03-17,39073.5052226
829,85.0,2009-03-18,11169.4720072
830,85.0,2009-03-20,583.539332939
831,85.0,2009-03-21,62246.4296497
832,85.0,2009-03-22,19852.2717185
833,85.0,2009-03-23,44999.8262441
834,85.0,2009-03-24,40665.5141862
835,85.0,2009-03-26,33305.7981178
836,85.0,2009-03-27,11541.6056288
837,85.0,2009-03-29,58620.1805439
838,85.0,2009-03-31,53478.0341043
839,85.0,2009-04-01,11017.7202017
840,85.0,2009-04-02,56474.0345548
841,85.0,2009-04-03,18932.7917661
842,85.0,2009-04-04,6075.15869792
843,85.0,2009-04-05,4599.07068675
844,85.0,2009-04-06,37946.442519
845,85.0,2009-04-07,21546.4776912
846,85.0,2009-04-08,40313.3829266
847,85.0,2009-04-09,44326.0416959
848,85.0,2009-04-10,13325.1476179
849,85.0,2009-04-11,13891.9196024
850,85.0,2009-04-12,125602.185708
851,85.0,2009-04-13,68500.8602836
852,85.0,2009-04-14,21799.9684259
853,85.0,2009-04-15,24318.6154904
854,85.0,2009-04-16,29165.4790675
855,85.0,2009-04-18,96324.66172
856,85.0,2009-04-19,10949.4266425
857,85.0,2009-04-20,69205.9792188
858,85.0,2009-04-21,41974.6498569
859,85.0,2009-04-22,19501.8927429
860,85.0,2009-04-24,11373.3723816
861,85.0,2009-04-25,21878.8636169
862,85.0,2009-04-26,11513.8952286
863,85.0,2009-04-27,16656.1900907
864,85.0,2009-04-28,11662.6812789
865,85.0,2009-04-29,29285.206032
866,85.0,2009-05-02,4702.89501071
867,85.0,2009-05-03,30943.2134898
868,85.0,2009-05-04,14808.2809554
869,85.0,2009-05-06,40239.0348345
870,85.0,2009-05-07,20153.168291
871,85.0,2009-05-08,10567.5745024
872,85.0,2009-05-09,15328.3131834
873,85.0,2009-05-10,10487.6091222
874,85.0,2009-05-12,14262.2971333
875,85.0,2009-05-14,30660.5288313
876,85.0,2009-05-15,19220.7547009
877,85.0,2009-05-16,41803.547702
878,85.0,2009-05-17,75624.3532437
879,85.0,2009-05-19,53875.9692624
880,85.0,2009-05-20,28668.4227121
881,85.0,2009-05-21,45399.4046523
882,85.0,2009-05-22,18220.6615156
883,85.0,2009-05-23,21709.1136868
884,85.0,2009-05-24,20041.2172568
885,85.0,2009-06-11,43297.68134
886,85.0,2009-06-13,33498.203779
887,85.0,2009-06-14,27613.5215842
888,85.0,2009-06-15,57127.7802168
889,85.0,2009-06-17,8004.84863037
890,85.0,2009-06-18,5635.67859115
891,85.0,2009-06-19,42843.5990816
892,85.0,2009-06-20,58425.0722027
893,85.0,2009-06-22,55865.4526852
894,85.0,2009-06-23,98764.0815574
895,85.0,2009-06-24,28363.6632775
896,85.0,2009-06-25,699.889198352
897,85.0,2009-06-26,30395.0965238
898,85.0,2009-06-27,71256.1509442
899,85.0,2009-06-28,48275.5665923
900,85.0,2009-06-29,69496.1978196
901,85.0,2009-07-01,67594.7569126
902,85.0,2009-07-02,1239.17020106
903,85.0,2009-07-03,47726.2724931
904,85.0,2009-07-04,45306.3272214
905,85.0,2009-07-05,186233.622881
906,85.0,2009-07-06,33251.9392373
907,85.0,2009-07-07,21117.5501859
908,85.0,2009-07-08,21561.4917647
909,85.0,2009-07-28,11112.2838761
910,85.0,2009-07-29,21579.4409806
911,85.0,2009-07-31,35151.9031811
912,85.0,2009-08-03,11645.4857313
913,85.0,2009-08-06,33657.6613301
914,85.0,2009-08-08,67978.78478
915,85.0,2009-08-10,18237.9601844
916,85.0,2009-08-11,19295.8447372
917,85.0,2009-08-12,53863.6838626
918,85.0,2009-08-13,20579.7168885
919,85.0,2009-08-15,36847.6824838
920,85.0,2009-08-19,39987.8498373
921,85.0,2009-08-20,24953.6505866
922,85.0,2009-08-21,36719.260123
923,85.0,2009-08-23,2279.81848555
924,85.0,2009-08-24,27892.6490964
925,85.0,2009-08-25,24096.4901451
926,85.0,2009-08-26,79828.0887349
927,85.0,2009-08-27,75217.7465481
928,85.0,2009-08-28,35354.1461696
929,85.0,2009-08-31,54519.756676
930,85.0,2009-09-01,34224.8632739
931,85.0,2009-09-02,206846.872301
932,85.0,2009-09-03,4507.75763533
933,85.0,2009-09-04,449985.297845
934,85.0,2009-09-07,55887.5499516
935,85.0,2009-09-08,72816.2466399
936,85.0,2009-09-09,78990.1334982
937,85.0,2009-09-10,69976.1707745
938,85.0,2009-09-11,48857.4084075
939,85.0,2009-09-12,29268.6749773
940,85.0,2009-09-13,16381.4457504
941,85.0,2009-09-14,54354.9106682
942,85.0,2009-09-15,55023.1297472
943,85.0,2009-09-16,77372.8937889
944,85.0,2009-09-17,80716.2811812
945,85.0,2009-09-18,119094.076022
946,85.0,2009-09-20,4245.01583387
947,85.0,2009-09-21,27690.8532469
948,85.0,2009-09-22,69208.4297276
949,85.0,2009-09-23,77017.7557503
950,85.0,2009-09-24,72294.484364
951,85.0,2009-09-25,30250.093647
952,85.0,2009-09-27,72429.757594
953,85.0,2009-09-28,71715.4459357
954,86.0,2007-04-30,18628.7830479
955,86.0,2007-05-04,474.598357013
956,86.0,2007-05-05,3183.43894188
957,86.0,2007-05-06,2881.99287839
958,86.0,2007-05-07,2362.77837347
959,87.0,2007-08-15,929.925204362
960,87.0,2007-08-16,867.576649788
961,89.0,2008-04-28,2147.62763825
962,89.0,2008-04-30,29474.9552031
963,89.0,2008-05-01,10681.9246438
964,89.0,2008-05-02,3084.31820228
965,89.0,2008-05-03,156894.570203
966,89.0,2008-05-05,26455.1007344
967,89.0,2008-05-06,26505.0986416
968,89.0,2008-05-07,23628.7917754
969,89.0,2008-05-08,13426.4909291
970,89.0,2008-05-09,25697.1896905
971,89.0,2008-05-10,2940.95765622
972,89.0,2008-05-11,46601.7592088
973,89.0,2008-05-17,80254.2464328
974,89.0,2008-05-18,9416.01278334
975,89.0,2008-08-01,77350.131532
976,91.0,2007-11-26,3972.32126083
977,92.0,2008-03-22,11048.6981067
978,92.0,2008-03-24,29128.1169169
979,92.0,2008-05-17,1505.33922811
980,96.0,2008-07-10,3692.33383623
981,96.0,2008-07-12,25677.7965241
982,96.0,2008-07-18,1267.76679775
983,96.0,2008-07-19,83646.4717127
984,96.0,2008-07-20,3535.70353298
985,96.0,2008-07-21,2209.5260886
986,96.0,2008-07-22,363.49338893
987,96.0,2008-07-23,2143.84096388
988,96.0,2008-07-25,67.3078619593
989,96.0,2008-07-28,96.6533701793
990,96.0,2008-07-30,4641.43876136
991,96.0,2008-07-31,17958.0004111
992,96.0,2008-08-05,3806.5274155
993,96.0,2008-08-06,43.5125907967
994,96.0,2008-08-11,47.770370118
995,96.0,2008-08-13,6548.14207042
996,96.0,2008-08-14,142.690428643
997,96.0,2008-08-15,71.1434862311
998,96.0,2008-08-22,47.9999971258
999,96.0,2008-12-10,37.7085169788
1000,97.0,2007-06-14,1285.84701753
1001,97.0,2007-06-15,595.752848356
1002,97.0,2007-06-24,571.554375167
1003,98.0,2007-05-29,4257.12086846
1004,98.0,2007-05-31,2696.26731827
1005,98.0,2007-06-02,2884.78284307
1006,98.0,2007-06-04,1562.52272944
1007,101.0,2008-03-30,90150.6720796
1008,101.0,2008-06-29,8003.44342169
1009,102.0,2011-10-19,6907.86913546
1010,102.0,2011-10-21,3513.55013113
1011,102.0,2011-10-23,19651.6551692
1012,102.0,2011-11-03,3171.38021531
1013,102.0,2011-11-05,2248.34342885
1014,102.0,2011-11-08,617.957364563
1015,102.0,2011-11-09,1202.50483563
1016,102.0,2011-11-12,182.587849244
1017,102.0,2011-11-14,10165.0251138
1018,102.0,2011-11-15,3200.64997157
1019,102.0,2011-12-07,605.795349108
1020,102.0,2011-12-19,1600.59474237
1021,102.0,2011-12-26,4656.47056
1022,102.0,2011-12-27,5642.3901831
1023,102.0,2011-12-30,4740.70489456
1024,102.0,2011-12-31,29672.8762765
1025,104.0,2008-01-01,9655.01113026
1026,104.0,2008-03-28,4232.64515381
1027,105.0,2007-10-02,4351.29795882
1028,105.0,2007-10-03,15047.2335817
1029,105.0,2007-10-05,14203.5453287
1030,105.0,2007-10-07,23779.4962689
1031,105.0,2007-10-09,15705.7824897
1032,105.0,2007-10-10,25972.6073423
1033,106.0,2007-10-08,57660.4701085
1034,106.0,2007-10-09,43257.1822901
1035,106.0,2007-10-10,2876.5755767
1036,108.0,2007-10-04,8029.79281947
1037,110.0,2008-01-18,34881.6116858
1038,111.0,2007-04-19,2404.66467558
1039,111.0,2007-04-21,787.764255365
1040,111.0,2007-06-16,177471.888157
1041,111.0,2007-06-17,93373.2606677
1042,111.0,2007-09-07,33276.1191222
1043,112.0,2008-02-25,153.77637763
1044,112.0,2008-05-10,2455.12908639
1045,112.0,2008-05-16,1220.37524312
1046,112.0,2008-05-17,3230.64291023
1047,112.0,2008-05-18,22038.1076695
1048,112.0,2008-05-19,1289.22258188
1049,112.0,2008-05-21,1303.64396686
1050,112.0,2008-05-22,629.409153249
1051,112.0,2008-05-23,2307.75587626
1052,112.0,2008-05-24,40206.419234
1053,112.0,2008-05-25,1865.01034897
1054,112.0,2008-05-26,1234.01587033
1055,112.0,2008-05-27,2992.8716413
1056,112.0,2008-05-28,2816.68980854
1057,112.0,2008-05-29,1205.09832728
1058,112.0,2008-05-30,113223.886067
1059,112.0,2008-05-31,2268.70383848
1060,112.0,2008-06-01,2460.61013935
1061,112.0,2008-06-02,1507.50085483
1062,112.0,2008-06-03,3191.98043753
1063,112.0,2008-06-04,1300.61686015
1064,112.0,2008-06-05,2023.72626534
1065,112.0,2008-06-06,2746.27213688
1066,112.0,2008-06-07,2292.01394124
1067,112.0,2008-06-08,38381.9818619
1068,112.0,2008-06-09,4562.3026173
1069,112.0,2008-06-10,2472.97978824
1070,112.0,2008-06-11,2519.58781705
1071,112.0,2008-06-12,3512.8738997
1072,112.0,2008-06-13,1228.31826021
1073,112.0,2008-06-14,674.86872667
1074,112.0,2008-06-15,38776.8126854
1075,112.0,2008-06-16,1318.6936425
1076,112.0,2008-06-17,2674.85912502
1077,112.0,2008-06-18,5140.24058387
1078,112.0,2008-06-19,7866.5481178
1079,112.0,2008-06-20,14300.8542984
1080,112.0,2008-06-21,2047.41655432
1081,112.0,2008-06-22,8965.01590034
1082,112.0,2008-06-25,2327.67342126
1083,112.0,2008-06-26,2948.49986916
1084,112.0,2008-06-27,16627.3030624
1085,112.0,2008-06-28,8374.35945278
1086,112.0,2008-06-29,19012.2323658
1087,112.0,2008-06-30,1465.60118587
1088,112.0,2008-07-01,134936.06298
1089,112.0,2008-07-02,2737.54262761
1090,112.0,2008-07-03,2634.61179732
1091,112.0,2008-07-04,2885.29386381
1092,112.0,2008-07-05,5323.24133355
1093,112.0,2008-07-06,20987.6464725
1094,112.0,2008-07-07,2396.19538152
1095,112.0,2008-07-08,1055.44856923
1096,112.0,2008-07-09,1019.27936979
1097,112.0,2008-07-10,1331.40679732
1098,112.0,2008-07-11,1545.39528593
1099,112.0,2008-07-13,37998.7796212
1100,112.0,2008-07-16,7359.11277495
1101,112.0,2008-07-17,1036.14546906
1102,112.0,2008-07-18,1524.40148117
1103,115.0,2007-05-10,2225.77007741
1104,115.0,2007-05-13,1999.94876016
1105,115.0,2007-05-14,4952.68377253
1106,115.0,2007-05-15,4968.9092147
1107,115.0,2007-05-16,17842.0263502
1108,115.0,2007-05-18,4424.7271498
1109,115.0,2007-05-19,14444.0953804
1110,115.0,2007-05-21,19547.4135046
1111,115.0,2007-05-22,6997.30994974
1112,115.0,2007-05-23,2262.70298647
1113,115.0,2007-09-08,9586.53451765
1114,115.0,2008-04-16,2379.89087059
1115,115.0,2008-04-17,11557.6221688
1116,115.0,2008-04-29,10190.7031595
1117,115.0,2008-04-30,23299.0833533
1118,115.0,2008-05-01,609242.651284
1119,115.0,2008-05-04,54848.3796591
1120,115.0,2008-05-05,41565.0572158
1121,115.0,2008-05-06,17821.9056634
1122,115.0,2008-05-07,115803.390274
1123,115.0,2008-05-08,137920.828914
1124,115.0,2008-05-09,739.758696971
1125,115.0,2008-05-12,71921.6887493
1126,115.0,2008-05-13,153888.280438
1127,115.0,2008-05-14,92704.6962663
1128,115.0,2008-05-15,63225.3326582
1129,115.0,2008-05-16,12353.1583811
1130,115.0,2008-05-20,40027.3822257
1131,115.0,2008-05-21,74423.9163289
1132,115.0,2008-05-22,60164.0621565
1133,115.0,2008-05-23,17436.8189905
1134,115.0,2008-05-25,26288.9823108
1135,115.0,2008-05-26,19080.7721565
1136,115.0,2008-05-27,32843.8470566
1137,115.0,2008-05-28,65265.4389982
1138,115.0,2008-05-29,83521.0147522
1139,115.0,2008-05-30,39573.4604787
1140,115.0,2008-06-01,35751.6621469
1141,115.0,2008-06-02,70994.7490824
1142,115.0,2008-06-03,73538.0023485
1143,115.0,2008-06-04,71099.4843249
1144,115.0,2008-06-05,94319.3392745
1145,115.0,2008-06-06,60731.0728347
1146,115.0,2008-06-09,39032.0439107
1147,115.0,2008-06-10,60741.995917
1148,115.0,2008-06-11,94236.0481042
1149,115.0,2008-06-12,16438.2996823
1150,115.0,2008-06-15,39249.3129462
1151,115.0,2008-06-16,795.166039072
1152,115.0,2008-06-17,42145.3807728
1153,115.0,2008-06-18,71490.8966163
1154,115.0,2008-06-19,99942.2552901
1155,115.0,2008-06-20,37314.7897295
1156,115.0,2008-06-22,40030.2392497
1157,115.0,2008-06-23,36288.4008708
1158,115.0,2008-06-24,179382.739185
1159,115.0,2008-06-25,36479.0015066
1160,115.0,2008-06-26,103192.16425
1161,115.0,2008-06-27,2634.45443183
1162,115.0,2008-06-28,70188.6769389
1163,115.0,2008-06-29,23226.0408686
1164,115.0,2008-06-30,59275.8924443
1165,115.0,2008-07-01,87250.7247022
1166,115.0,2008-07-02,42481.4770895
1167,115.0,2008-07-04,66225.5741869
1168,115.0,2008-07-06,25507.3734618
1169,115.0,2008-07-07,74372.9897537
1170,115.0,2008-07-22,13235.1618474
1171,115.0,2008-07-23,25801.5390106
1172,117.0,2007-06-21,913.413546377
1173,117.0,2007-06-22,1001.48742012
1174,117.0,2007-06-25,1088.40163732
1175,117.0,2007-06-27,1055.46991705
1176,117.0,2007-06-29,1005.3439016
1177,117.0,2007-07-04,1907.60051519
1178,125.0,2008-05-10,1692.94729935
1179,125.0,2008-05-11,2413.29375201
1180,125.0,2008-05-23,143261.945415
1181,125.0,2008-05-24,20637.6138267
1182,125.0,2008-05-30,32438.1921783
1183,125.0,2008-05-31,6655.46377748
1184,125.0,2008-06-05,1900.65763536
1185,125.0,2008-06-07,11076.5639277
1186,125.0,2008-06-20,9448.90817362
1187,125.0,2008-06-21,33920.8274407
1188,125.0,2008-06-22,4516.09195832
1189,125.0,2008-08-20,28089.1610004
1190,125.0,2008-08-23,31372.2872752
1191,125.0,2008-08-24,42211.4582275
1192,125.0,2008-08-27,30256.5933267
1193,125.0,2008-08-28,13414.9730058
1194,125.0,2008-09-02,1244.77501179
1195,125.0,2008-09-03,565590.971012
1196,125.0,2008-09-06,12751.2831582
1197,125.0,2008-09-09,21463.4130518
1198,125.0,2008-09-12,12464.3657677
1199,125.0,2008-09-13,45757.9098089
1200,125.0,2008-09-16,25404.1559852
1201,125.0,2008-09-17,6843.12210084
1202,125.0,2008-09-20,46265.28329
1203,125.0,2008-09-21,8102.07327172
1204,125.0,2008-09-25,1025.62417418
1205,125.0,2008-10-06,19108.0748508
1206,125.0,2008-10-11,7610.32469053
1207,126.0,2008-04-22,17238.6668582
1208,126.0,2008-04-26,12507.7749347
1209,126.0,2008-04-27,14879.5131107
1210,126.0,2008-05-01,224.241497014
1211,126.0,2008-05-02,689.700204735
1212,126.0,2008-05-03,29368.0934388
1213,126.0,2008-05-10,272066.255741
1214,126.0,2008-05-11,208114.927824
1215,126.0,2008-05-16,2872.18888346
1216,126.0,2008-05-17,27405.0947134
1217,126.0,2008-05-18,31728.7323483
1218,126.0,2008-05-21,74353.8683391
1219,126.0,2008-05-23,35451.8092013
1220,126.0,2008-05-28,54474.3392518
1221,126.0,2008-05-29,231.519859087
1222,126.0,2008-05-31,14434.1619344
1223,126.0,2008-06-01,17499.8459514
1224,126.0,2008-06-02,28267.595229
1225,126.0,2008-06-03,3045.83577078
1226,126.0,2008-06-05,38473.3837379
1227,126.0,2008-06-06,771.127443079
1228,126.0,2008-06-07,1057757.49298
1229,126.0,2008-06-08,27643.9422505
1230,126.0,2008-06-09,560835.458718
1231,126.0,2008-06-14,36369.0636069
1232,126.0,2008-06-15,2474.85769899
1233,126.0,2008-06-20,110732.139675
1234,126.0,2008-06-21,64946.5285815
1235,126.0,2008-06-22,47537.3938502
1236,126.0,2008-06-28,10501.0540506
1237,126.0,2008-06-29,4619.44916956
1238,126.0,2008-07-06,34323.5464714
1239,126.0,2008-07-12,45698.6775905
1240,126.0,2008-07-13,2729.80808198
1241,126.0,2008-07-14,8662.59769025
1242,126.0,2008-07-16,2213.61398626
1243,126.0,2008-07-18,16426.1891847
1244,126.0,2008-07-19,4158.72282227
1245,126.0,2008-07-23,21705.2549079
1246,126.0,2008-07-24,2184.60059365
1247,126.0,2008-07-25,7795.87402535
1248,126.0,2008-07-26,33515.9195014
1249,126.0,2008-07-27,190136.845521
1250,126.0,2008-07-29,19447.1152378
1251,126.0,2008-07-31,12462.5544582
1252,126.0,2008-08-02,59065.3715398
1253,126.0,2008-08-03,41963.753365
1254,126.0,2008-08-07,62564.8251377
1255,126.0,2008-08-08,233121.580734
1256,126.0,2008-08-09,432926.351902
1257,126.0,2008-08-10,1353884.65899
1258,126.0,2008-08-11,51868.9042343
1259,126.0,2008-08-12,12940.6124504
1260,126.0,2008-08-16,21751.3011705
1261,126.0,2008-08-17,100521.600182
1262,126.0,2008-09-04,22506.0945558
1263,126.0,2008-09-08,496.052309738
1264,126.0,2008-09-12,37429.2644828
1265,126.0,2008-09-13,1234.57929982
1266,126.0,2008-09-15,5608.19807391
1267,126.0,2008-09-23,699.806649651
1268,126.0,2008-09-29,187173.765194
1269,126.0,2008-09-30,43806.2317452
1270,126.0,2008-10-01,4341.27593318
1271,126.0,2008-10-02,21273.8692753
1272,126.0,2008-10-11,80022.8934372
1273,126.0,2008-10-12,142615.447102
1274,126.0,2008-10-13,6331.90327665
1275,126.0,2008-10-15,124.919171713
1276,126.0,2008-10-20,843.579069804
1277,126.0,2008-11-24,38.3806299084
1278,126.0,2008-11-26,10050.8295495
1279,126.0,2008-11-27,189.05457065
1280,126.0,2008-11-29,44834.6430594
1281,126.0,2008-12-01,85.0786469837
1282,126.0,2008-12-04,49.1121848593
1283,126.0,2008-12-08,6886.12799264
1284,126.0,2008-12-13,64131.7092399
1285,128.0,2007-04-14,26185.1747959
1286,128.0,2007-04-15,660.758811285
1287,128.0,2007-04-16,938.306748966
1288,128.0,2007-04-18,3737.55780681
1289,128.0,2007-04-19,1644.2486223
1290,128.0,2007-04-20,1591.2809872
1291,128.0,2007-04-21,82037.958279
1292,128.0,2007-05-05,14105.4836857
1293,128.0,2007-05-06,16033.1521962
1294,128.0,2007-05-08,941.134286468
1295,128.0,2007-05-27,9454.96555472
1296,128.0,2007-05-29,22620.4569901
1297,128.0,2007-05-30,523.151956752
1298,128.0,2007-05-31,3772.60640923
1299,128.0,2007-06-01,5887.89481062
1300,128.0,2007-06-04,728.974570195
1301,128.0,2007-06-20,13477.1611133
1302,128.0,2007-06-21,2314.81162515
1303,128.0,2007-06-25,612.358965691
1304,128.0,2007-06-26,1493.14541944
1305,128.0,2007-06-27,718.519645449
1306,128.0,2007-06-28,817.723122852
1307,128.0,2007-06-29,737.092720332
1308,128.0,2007-07-01,33579.3603959
1309,128.0,2007-07-02,1461.12725273
1310,128.0,2007-07-03,682.117285886
1311,128.0,2007-07-07,6735.58634505
1312,128.0,2007-07-08,1279.85961125
1313,128.0,2008-05-01,750020.848151
1314,128.0,2008-05-03,17520.4364869
1315,128.0,2008-05-04,30823.6178883
1316,128.0,2008-05-06,23541.8335682
1317,128.0,2008-05-09,19016.4515372
1318,128.0,2008-05-10,276955.352687
1319,128.0,2008-05-12,55039.2824972
1320,128.0,2008-05-13,30096.9432994
1321,128.0,2008-05-14,33533.1284624
1322,128.0,2008-05-15,44836.6069749
1323,128.0,2008-05-16,106932.847039
1324,128.0,2008-05-17,99445.765266
1325,128.0,2008-05-18,56827.7941805
1326,128.0,2008-05-23,1512.8837492
1327,128.0,2008-06-06,47234.978488
1328,128.0,2008-06-07,29243.657698
1329,128.0,2008-06-10,36915.6803715
1330,128.0,2008-06-11,16779.9955819
1331,128.0,2008-06-27,18858.1965328
1332,128.0,2008-06-29,15794.7683307
1333,128.0,2008-06-30,1906.7856275
1334,128.0,2008-07-01,33773.4340027
1335,128.0,2008-07-02,34658.0214922
1336,128.0,2008-07-03,29371.0726626
1337,128.0,2008-07-04,42301.7789701
1338,128.0,2008-07-05,94926.6541697
1339,128.0,2008-07-06,76824.8800727
1340,128.0,2008-07-07,113613.129248
1341,128.0,2008-07-08,31533.5619435
1342,128.0,2008-07-09,15040.9972107
1343,128.0,2008-07-10,29229.6189112
1344,128.0,2008-07-11,30851.6712389
1345,128.0,2008-07-12,31539.0794227
1346,128.0,2008-07-13,216017.031466
1347,128.0,2008-07-17,18573.9838292
1348,128.0,2008-07-18,37145.1668341
1349,128.0,2008-07-19,41029.3546009
1350,128.0,2008-07-27,15936.773224
1351,128.0,2008-07-28,4388.80098597
1352,128.0,2008-07-29,51371.2893473
1353,128.0,2008-07-30,15506.4957464
1354,128.0,2008-07-31,16687.6004568
1355,128.0,2008-08-01,18521.5065583
1356,128.0,2008-08-05,46329.1956763
1357,128.0,2008-08-06,18093.143539
1358,128.0,2008-08-07,25339.3795719
1359,128.0,2008-08-08,3432.61569032
1360,128.0,2008-08-09,14186.6274121
1361,128.0,2008-08-11,3500.26151296
1362,128.0,2008-08-12,572120.180283
1363,128.0,2008-08-13,11807.247818
1364,128.0,2008-08-15,161206.864682
1365,128.0,2008-08-17,58558.0749751
1366,128.0,2008-08-18,4189.0426202
1367,128.0,2008-08-21,23297.7571173
1368,128.0,2008-08-22,23600.9405979
1369,128.0,2008-08-23,46442.83741
1370,128.0,2008-08-24,4750.13476622
1371,128.0,2008-08-25,47710.2120943
1372,128.0,2008-08-26,1049.85822819
1373,128.0,2008-08-27,38273.7477475
1374,128.0,2008-08-28,4852.46992871
1375,128.0,2008-08-29,37785.470284
1376,128.0,2008-09-01,34023.3699097
1377,128.0,2008-09-02,46110.2781684
1378,128.0,2008-09-03,36803.0136687
1379,128.0,2008-09-04,60849.3506808
1380,128.0,2008-09-05,59086.7821907
1381,128.0,2008-09-06,200914.336666
1382,128.0,2008-09-07,37977.9473628
1383,128.0,2008-09-08,45840.8710077
1384,128.0,2008-09-09,34880.1460143
1385,128.0,2008-09-10,30482.2932929
1386,128.0,2008-09-11,37242.4762834
1387,128.0,2008-09-12,29676.5971997
1388,128.0,2008-09-13,96339.5868665
1389,128.0,2008-09-14,14601.7740448
1390,128.0,2008-09-15,48434.8537996
1391,128.0,2008-09-16,29687.2542717
